  9809     SPring-8 14b2 
 Co-K_Co-foil_S  14.06.17 08:08 - 14.06.17 08:10
 Co-foil                                                                         
 Ring :   8.0 GeV    99.5 mA -   99.5 mA
 Mono :   SI(311)       D=  1.63747 A    Initial angle= 31.10606 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4501
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       31.00000  24.20000    -0.001510       0.03      4501
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0   354.100   118.600
  29.20461  29.19997     0.030     15620      1391
  29.20310  29.19848     0.030     15632      1398
  29.20159  29.19683     0.030     15620      1403
  29.20008  29.19515     0.030     15657      1415
  29.19857  29.19354     0.030     15640      1422
  29.19706  29.19209     0.030     15667      1434
  29.19555  29.19075     0.030     15655      1441
  29.19404  29.18940     0.030     15666      1450
  29.19253  29.18785     0.030     15680      1461
  29.19102  29.18616     0.030     15670      1471
  29.18951  29.18452     0.030     15704      1482
  29.18800  29.18297     0.030     15679      1490
  29.18649  29.18158     0.030     15696      1502
  29.18498  29.18026     0.030     15705      1513
  29.18347  29.17882     0.030     15706      1520
  29.18196  29.17721     0.030     15739      1536
  29.18045  29.17551     0.030     15716      1542
  29.17894  29.17389     0.030     15762      1555
  29.17743  29.17240     0.030     15754      1566
  29.17592  29.17104     0.030     15731      1571
  29.17441  29.16971     0.030     15776      1582
  29.17290  29.16819     0.030     15766      1589
  29.17139  29.16651     0.030     15787      1598
  29.16988  29.16485     0.030     15765      1602
  29.16837  29.16326     0.030     15798      1613
  29.16686  29.16184     0.030     15808      1617
  29.16535  29.16052     0.030     15772      1619
  29.16384  29.15913     0.030     15830      1629
  29.16233  29.15755     0.030     15786      1628
  29.16082  29.15585     0.030     15814      1635
  29.15931  29.15423     0.030     15861      1642
  29.15780  29.15271     0.030     15831      1640
  29.15629  29.15133     0.030     15848      1648
  29.15478  29.15001     0.030     15833      1647
  29.15327  29.14853     0.030     15861      1654
  29.15176  29.14689     0.030     15852      1655
  29.15025  29.14521     0.030     15880      1661
  29.14874  29.14360     0.030     15887      1663
  29.14723  29.14214     0.030     15887      1665
  29.14572  29.14079     0.030     15890      1671
  29.14421  29.13943     0.030     15890      1673
  29.14270  29.13787     0.030     15928      1676
  29.14119  29.13617     0.030     15927      1679
  29.13968  29.13453     0.030     15943      1682
  29.13817  29.13297     0.030     15967      1685
  29.13666  29.13158     0.030     15953      1686
  29.13515  29.13026     0.030     15953      1687
  29.13364  29.12883     0.030     15938      1686
  29.13213  29.12721     0.030     15980      1689
  29.13062  29.12551     0.030     15980      1688
  29.12911  29.12389     0.030     15955      1685
  29.12760  29.12240     0.030     16013      1689
  29.12609  29.12104     0.030     15974      1683
  29.12458  29.11971     0.030     16026      1686
  29.12307  29.11818     0.030     16000      1680
  29.12156  29.11650     0.030     16022      1680
  29.12005  29.11483     0.030     16031      1677
  29.11854  29.11324     0.030     16009      1671
  29.11703  29.11181     0.030     16058      1673
  29.11552  29.11048     0.030     16042      1668
  29.11401  29.10908     0.030     16060      1666
  29.11250  29.10748     0.030     16063      1662
  29.11099  29.10577     0.030     16068      1659
  29.10948  29.10414     0.030     16095      1658
  29.10797  29.10263     0.030     16064      1651
  29.10646  29.10126     0.030     16109      1653
  29.10495  29.09994     0.030     16100      1647
  29.10344  29.09845     0.030     16115      1647
  29.10193  29.09681     0.030     16126      1644
  29.10042  29.09512     0.030     16116      1638
  29.09891  29.09351     0.030     16136      1637
  29.09740  29.09206     0.030     16139      1633
  29.09589  29.09072     0.030     16151      1631
  29.09438  29.08936     0.030     16143      1628
  29.09287  29.08779     0.030     16154      1626
  29.09136  29.08609     0.030     16181      1622
  29.08985  29.08445     0.030     16183      1618
  29.08834  29.08289     0.030     16195      1618
  29.08683  29.08150     0.030     16157      1611
  29.08532  29.08017     0.030     16180      1612
  29.08381  29.07873     0.030     16208      1610
  29.08230  29.07712     0.030     16197      1608
  29.08079  29.07543     0.030     16216      1608
  29.07928  29.07381     0.030     16209      1606
  29.07777  29.07234     0.030     16250      1609
  29.07626  29.07098     0.030     16240      1604
  29.07475  29.06966     0.030     16252      1607
  29.07324  29.06812     0.030     16247      1603
  29.07173  29.06645     0.030     16234      1601
  29.07022  29.06479     0.030     16283      1601
  29.06871  29.06320     0.030     16239      1596
  29.06720  29.06179     0.030     16285      1599
  29.06569  29.06046     0.030     16280      1594
  29.06418  29.05906     0.030     16310      1594
  29.06267  29.05747     0.030     16323      1590
  29.06116  29.05575     0.030     16292      1584
  29.05965  29.05412     0.030     16313      1582
  29.05814  29.05260     0.030     16304      1577
  29.05663  29.05123     0.030     16335      1576
  29.05512  29.04992     0.030     16339      1571
  29.05361  29.04843     0.030     16324      1566
  29.05210  29.04679     0.030     16360      1562
  29.05059  29.04511     0.030     16335      1555
  29.04908  29.04352     0.030     16363      1555
  29.04757  29.04207     0.030     16358      1546
  29.04606  29.04073     0.030     16388      1544
  29.04455  29.03938     0.030     16380      1535
  29.04304  29.03781     0.030     16362      1530
  29.04153  29.03611     0.030     16409      1526
  29.04002  29.03448     0.030     16374      1519
  29.03851  29.03292     0.030     16434      1516
  29.03700  29.03153     0.030     16398      1509
  29.03549  29.03021     0.030     16434      1506
  29.03398  29.02876     0.030     16429      1501
  29.03247  29.02714     0.030     16435      1496
  29.03096  29.02544     0.030     16457      1495
  29.02945  29.02382     0.030     16433      1489
  29.02794  29.02234     0.030     16469      1489
  29.02643  29.02098     0.030     16465      1484
  29.02492  29.01966     0.030     16460      1485
  29.02341  29.01813     0.030     16502      1484
  29.02190  29.01646     0.030     16460      1480
  29.02039  29.01481     0.030     16511      1486
  29.01888  29.01323     0.030     16470      1481
  29.01737  29.01182     0.030     16539      1486
  29.01586  29.01048     0.030     16524      1484
  29.01435  29.00909     0.030     16515      1485
  29.01284  29.00750     0.030     16562      1493
  29.01133  29.00579     0.030     16524      1492
  29.00982  29.00416     0.030     16561      1497
  29.00831  29.00264     0.030     16535      1499
  29.00680  29.00127     0.030     16566      1504
  29.00529  28.99995     0.030     16585      1507
  29.00378  28.99845     0.030     16554      1508
  29.00227  28.99680     0.030     16609      1520
  29.00076  28.99512     0.030     16573      1518
  28.99925  28.99353     0.030     16606      1525
  28.99774  28.99209     0.030     16608      1527
  28.99623  28.99075     0.030     16603      1531
  28.99472  28.98940     0.030     16617      1539
  28.99321  28.98784     0.030     16592      1536
  28.99170  28.98615     0.030     16667      1548
  28.99019  28.98451     0.030     16610      1548
  28.98868  28.98295     0.030     16659      1555
  28.98717  28.98155     0.030     16646      1558
  28.98566  28.98023     0.030     16648      1561
  28.98415  28.97879     0.030     16661      1570
  28.98264  28.97717     0.030     16645      1572
  28.98113  28.97547     0.030     16688      1581
  28.97962  28.97385     0.030     16685      1585
  28.97811  28.97236     0.030     16683      1592
  28.97660  28.97100     0.030     16720      1598
  28.97509  28.96967     0.030     16709      1605
  28.97358  28.96814     0.030     16727      1611
  28.97207  28.96647     0.030     16699      1614
  28.97056  28.96482     0.030     16748      1624
  28.96905  28.96324     0.030     16727      1631
  28.96754  28.96182     0.030     16729      1637
  28.96603  28.96050     0.030     16786      1647
  28.96452  28.95911     0.030     16722      1649
  28.96301  28.95753     0.030     16802      1661
  28.96150  28.95582     0.030     16737      1663
  28.95999  28.95418     0.030     16789      1675
  28.95848  28.95266     0.030     16787      1682
  28.95697  28.95129     0.030     16794      1689
  28.95546  28.94997     0.030     16817      1697
  28.95395  28.94848     0.030     16787      1698
  28.95244  28.94683     0.030     16834      1711
  28.95093  28.94515     0.030     16793      1716
  28.94942  28.94354     0.030     16826      1725
  28.94791  28.94209     0.030     16839      1734
  28.94640  28.94075     0.030     16817      1740
  28.94489  28.93939     0.030     16850      1747
  28.94338  28.93783     0.030     16833      1753
  28.94187  28.93614     0.030     16872      1763
  28.94036  28.93451     0.030     16842      1769
  28.93885  28.93295     0.030     16880      1777
  28.93734  28.93156     0.030     16877      1784
  28.93583  28.93024     0.030     16860      1789
  28.93432  28.92881     0.030     16891      1800
  28.93281  28.92719     0.030     16866      1800
  28.93130  28.92549     0.030     16886      1809
  28.92979  28.92387     0.030     16809      1803
  28.92828  28.92238     0.030     16545      1783
  28.92677  28.92102     0.030     16785      1812
  28.92526  28.91969     0.030     16917      1828
  28.92375  28.91816     0.030     16950      1838
  28.92224  28.91648     0.030     16941      1839
  28.92073  28.91482     0.030     16965      1846
  28.91922  28.91324     0.030     16961      1850
  28.91771  28.91182     0.030     16966      1853
  28.91620  28.91049     0.030     16986      1857
  28.91469  28.90910     0.030     16969      1860
  28.91318  28.90752     0.030     17003      1864
  28.91167  28.90582     0.030     17018      1866
  28.91016  28.90420     0.030     17020      1869
  28.90865  28.90268     0.030     17033      1872
  28.90714  28.90131     0.030     16767      1843
  28.90563  28.89999     0.030     16729      1841
  28.90412  28.89850     0.030     16976      1866
  28.90261  28.89687     0.030     16879      1853
  28.90110  28.89518     0.030     16677      1835
  28.89959  28.89357     0.030     16910      1860
  28.89808  28.89212     0.030     17024      1870
  28.89657  28.89077     0.030     17033      1868
  28.89506  28.88942     0.030     17063      1873
  28.89355  28.88786     0.030     17062      1870
  28.89204  28.88617     0.030     17089      1872
  28.89053  28.88453     0.030     17079      1870
  28.88902  28.88297     0.030     17076      1871
  28.88751  28.88158     0.030     17107      1870
  28.88600  28.88026     0.030     17098      1871
  28.88449  28.87884     0.030     17106      1869
  28.88298  28.87723     0.030     17116      1870
  28.88147  28.87553     0.030     17067      1865
  28.87996  28.87392     0.030     16833      1836
  28.87845  28.87243     0.030     16897      1842
  28.87694  28.87106     0.030     17121      1866
  28.87543  28.86974     0.030     17150      1867
  28.87392  28.86822     0.030     17152      1867
  28.87241  28.86655     0.030     17160      1867
  28.87090  28.86489     0.030     17179      1869
  28.86939  28.86330     0.030     17159      1867
  28.86788  28.86187     0.030     17183      1866
  28.86637  28.86054     0.030     17187      1866
  28.86486  28.85915     0.030     17209      1865
  28.86335  28.85757     0.030     17217      1864
  28.86184  28.85587     0.030     17222      1862
  28.86033  28.85424     0.030     17229      1862
  28.85882  28.85272     0.030     17221      1860
  28.85731  28.85135     0.030     17226      1860
  28.85580  28.85004     0.030     17237      1858
  28.85429  28.84857     0.030     17260      1857
  28.85278  28.84694     0.030     17241      1856
  28.85127  28.84526     0.030     17277      1857
  28.84976  28.84365     0.030     17259      1853
  28.84825  28.84219     0.030     17289      1854
  28.84674  28.84085     0.030     17291      1850
  28.84523  28.83951     0.030     17308      1852
  28.84372  28.83796     0.030     17296      1850
  28.84221  28.83627     0.030     17289      1848
  28.84070  28.83462     0.030     17325      1850
  28.83919  28.83305     0.030     17316      1846
  28.83768  28.83165     0.030     17331      1847
  28.83617  28.83032     0.030     17334      1846
  28.83466  28.82891     0.030     17331      1842
  28.83315  28.82731     0.030     17360      1845
  28.83164  28.82561     0.030     17340      1841
  28.83013  28.82400     0.030     17360      1840
  28.82862  28.82251     0.030     17364      1838
  28.82711  28.82115     0.030     17357      1835
  28.82560  28.81984     0.030     17385      1836
  28.82409  28.81833     0.030     17354      1830
  28.82258  28.81667     0.030     17408      1832
  28.82107  28.81500     0.030     17407      1828
  28.81956  28.81341     0.030     17383      1822
  28.81805  28.81197     0.030     17443      1825
  28.81654  28.81063     0.030     17413      1817
  28.81503  28.80927     0.030     17433      1817
  28.81352  28.80769     0.030     17444      1812
  28.81201  28.80599     0.030     17426      1810
  28.81050  28.80435     0.030     17449      1803
  28.80899  28.80280     0.030     17441      1798
  28.80748  28.80142     0.030     17462      1797
  28.80597  28.80011     0.030     17439      1790
  28.80446  28.79865     0.030     17468      1788
  28.80295  28.79703     0.030     17469      1780
  28.80144  28.79534     0.030     17487      1778
  28.79993  28.79373     0.030     17501      1773
  28.79842  28.79227     0.030     17482      1768
  28.79691  28.79091     0.030     17516      1763
  28.79540  28.78958     0.030     17513      1759
  28.79389  28.78804     0.030     17529      1756
  28.79238  28.78636     0.030     17514      1750
  28.79087  28.78470     0.030     17513      1747
  28.78936  28.78312     0.030     17548      1744
  28.78785  28.78172     0.030     17533      1738
  28.78634  28.78039     0.030     17585      1737
  28.78483  28.77897     0.030     17554      1731
  28.78332  28.77737     0.030     17565      1728
  28.78181  28.77566     0.030     17571      1725
  28.78030  28.77403     0.030     17563      1718
  28.77879  28.77253     0.030     17609      1719
  28.77728  28.77117     0.030     17586      1714
  28.77577  28.76985     0.030     17630      1713
  28.77426  28.76835     0.030     17595      1707
  28.77275  28.76670     0.030     17634      1705
  28.77124  28.76502     0.030     17631      1706
  28.76973  28.76343     0.030     17615      1698
  28.76822  28.76199     0.030     17666      1699
  28.76671  28.76065     0.030     17619      1695
  28.76520  28.75928     0.030     17676      1694
  28.76369  28.75771     0.030     17636      1690
  28.76218  28.75600     0.030     17665      1691
  28.76067  28.75437     0.030     17697      1691
  28.75916  28.75282     0.030     17666      1688
  28.75765  28.75144     0.030     17712      1689
  28.75614  28.75011     0.030     17670      1684
  28.75463  28.74865     0.030     17732      1688
  28.75312  28.74702     0.030     17708      1684
  28.75161  28.74533     0.030     17701      1683
  28.75010  28.74372     0.030     17739      1685
  28.74859  28.74226     0.030     17730      1684
  28.74708  28.74091     0.030     17765      1688
  28.74557  28.73958     0.030     17738      1687
  28.74406  28.73805     0.030     17772      1688
  28.74255  28.73637     0.030     17789      1690
  28.74104  28.73472     0.030     17760      1688
  28.73953  28.73314     0.030     17809      1695
  28.73802  28.73173     0.030     17758      1692
  28.73651  28.73040     0.030     17794      1698
  28.73500  28.72900     0.030     17792      1699
  28.73349  28.72740     0.030     17806      1704
  28.73198  28.72569     0.030     17828      1708
  28.73047  28.72407     0.030     17795      1709
  28.72896  28.72256     0.030     17846      1717
  28.72745  28.72118     0.030     17826      1718
  28.72594  28.71986     0.030     17836      1727
  28.72443  28.71836     0.030     17830      1728
  28.72292  28.71671     0.030     17857      1736
  28.72141  28.71504     0.030     17852      1742
  28.71990  28.71345     0.030     17848      1745
  28.71839  28.71201     0.030     17889      1755
  28.71688  28.71068     0.030     17875      1760
  28.71537  28.70932     0.030     17911      1767
  28.71386  28.70776     0.030     17903      1773
  28.71235  28.70606     0.030     17901      1777
  28.71084  28.70442     0.030     17934      1789
  28.70933  28.70287     0.030     17908      1793
  28.70782  28.70148     0.030     17938      1801
  28.70631  28.70016     0.030     17924      1809
  28.70480  28.69871     0.030     17936      1817
  28.70329  28.69709     0.030     17943      1825
  28.70178  28.69539     0.030     17944      1832
  28.70027  28.69377     0.030     17983      1844
  28.69876  28.69230     0.030     17976      1853
  28.69725  28.69095     0.030     17982      1861
  28.69574  28.68962     0.030     17978      1871
  28.69423  28.68808     0.030     17965      1876
  28.69272  28.68641     0.030     18015      1889
  28.69121  28.68476     0.030     17988      1898
  28.68970  28.68319     0.030     18029      1907
  28.68819  28.68178     0.030     17999      1915
  28.68668  28.68045     0.030     18008      1927
  28.68517  28.67906     0.030     18046      1937
  28.68366  28.67746     0.030     18032      1945
  28.68215  28.67575     0.030     18085      1958
  28.68064  28.67413     0.030     18032      1962
  28.67913  28.67261     0.030     18057      1973
  28.67762  28.67124     0.030     18057      1982
  28.67611  28.66992     0.030     18069      1991
  28.67460  28.66843     0.030     18078      2001
  28.67309  28.66678     0.030     18087      2009
  28.67158  28.66510     0.030     18107      2020
  28.67007  28.66350     0.030     18092      2025
  28.66856  28.66205     0.030     18115      2035
  28.66705  28.66072     0.030     18107      2042
  28.66554  28.65937     0.030     18112      2048
  28.66403  28.65781     0.030     18135      2056
  28.66252  28.65611     0.030     18122      2061
  28.66101  28.65449     0.030     18157      2069
  28.65950  28.65293     0.030     18146      2074
  28.65799  28.65154     0.030     18147      2078
  28.65648  28.65022     0.030     18171      2081
  28.65497  28.64878     0.030     18161      2085
  28.65346  28.64717     0.030     18186      2090
  28.65195  28.64547     0.030     18195      2093
  28.65044  28.64385     0.030     18219      2096
  28.64893  28.64237     0.030     18201      2097
  28.64742  28.64101     0.030     18221      2100
  28.64591  28.63968     0.030     18215      2103
  28.64440  28.63815     0.030     18221      2099
  28.64289  28.63648     0.030     18256      2104
  28.64138  28.63482     0.030     18236      2100
  28.63987  28.63324     0.030     18266      2104
  28.63836  28.63183     0.030     18238      2101
  28.63685  28.63050     0.030     18252      2100
  28.63534  28.62912     0.030     18274      2102
  28.63383  28.62754     0.030     18279      2096
  28.63232  28.62583     0.030     18305      2101
  28.63081  28.62421     0.030     18291      2094
  28.62930  28.62269     0.030     18305      2094
  28.62779  28.62131     0.030     18316      2095
  28.62628  28.62000     0.030     18304      2089
  28.62477  28.61852     0.030     18342      2091
  28.62326  28.61688     0.030     18304      2086
  28.62175  28.61520     0.030     18362      2088
  28.62024  28.61359     0.030     18344      2083
  28.61873  28.61214     0.030     18342      2082
  28.61722  28.61079     0.030     18383      2084
  28.61571  28.60944     0.030     18340      2077
  28.61420  28.60788     0.030     18410      2079
  28.61269  28.60619     0.030     18371      2074
  28.61118  28.60456     0.030     18391      2075
  28.60967  28.60301     0.030     18407      2074
  28.60816  28.60161     0.030     18413      2072
  28.60665  28.60030     0.030     18421      2069
  28.60514  28.59888     0.030     18409      2066
  28.60363  28.59728     0.030     18441      2068
  28.60212  28.59558     0.030     18431      2065
  28.60061  28.59396     0.030     18448      2065
  28.59910  28.59246     0.030     18453      2066
  28.59759  28.59110     0.030     18459      2064
  28.59608  28.58978     0.030     18480      2063
  28.59457  28.58827     0.030     18463      2060
  28.59306  28.58661     0.030     18501      2065
  28.59155  28.58494     0.030     18490      2061
  28.59004  28.58334     0.030     18510      2060
  28.58853  28.58192     0.030     18526      2061
  28.58702  28.58058     0.030     18515      2059
  28.58551  28.57921     0.030     18522      2060
  28.58400  28.57763     0.030     18507      2059
  28.58249  28.57593     0.030     18564      2062
  28.58098  28.57431     0.030     18553      2060
  28.57947  28.57278     0.030     18548      2058
  28.57796  28.57140     0.030     18574      2064
  28.57645  28.57009     0.030     18566      2059
  28.57494  28.56863     0.030     18584      2064
  28.57343  28.56700     0.030     18559      2060
  28.57192  28.56531     0.030     18600      2063
  28.57041  28.56370     0.030     18630      2064
  28.56890  28.56224     0.030     18606      2063
  28.56739  28.56088     0.030     18632      2067
  28.56588  28.55955     0.030     18583      2062
  28.56437  28.55800     0.030     18636      2068
  28.56286  28.55631     0.030     18619      2066
  28.56135  28.55466     0.030     18653      2069
  28.55984  28.55309     0.030     18656      2069
  28.55833  28.55169     0.030     18622      2069
  28.55682  28.55037     0.030     18687      2072
  28.55531  28.54897     0.030     18663      2071
  28.55380  28.54738     0.030     18680      2074
  28.55229  28.54567     0.030     18672      2073
  28.55078  28.54406     0.030     18684      2072
  28.54927  28.54256     0.030     18712      2076
  28.54776  28.54119     0.030     18696      2075
  28.54625  28.53988     0.030     18723      2080
  28.54474  28.53837     0.030     18714      2078
  28.54323  28.53673     0.030     18711      2079
  28.54172  28.53506     0.030     18726      2078
  28.54021  28.53345     0.030     18729      2081
  28.53870  28.53201     0.030     18733      2081
  28.53719  28.53067     0.030     18748      2083
  28.53568  28.52932     0.030     18777      2088
  28.53417  28.52775     0.030     18771      2086
  28.53266  28.52604     0.030     18773      2086
  28.53115  28.52441     0.030     18773      2088
  28.52964  28.52287     0.030     18772      2087
  28.52813  28.52148     0.030     18787      2094
  28.52662  28.52017     0.030     18787      2089
  28.52511  28.51873     0.030     18815      2093
  28.52360  28.51712     0.030     18800      2094
  28.52209  28.51543     0.030     18821      2094
  28.52058  28.51382     0.030     18840      2097
  28.51907  28.51235     0.030     18826      2095
  28.51756  28.51100     0.030     18855      2099
  28.51605  28.50967     0.030     18859      2099
  28.51454  28.50813     0.030     18857      2099
  28.51303  28.50646     0.030     18843      2101
  28.51152  28.50481     0.030     18835      2099
  28.51001  28.50322     0.030     18883      2104
  28.50850  28.50180     0.030     18864      2105
  28.50699  28.50048     0.030     18885      2105
  28.50548  28.49909     0.030     18903      2107
  28.50397  28.49750     0.030     18942      2107
  28.50246  28.49579     0.030     18915      2108
  28.50095  28.49417     0.030     18917      2108
  28.49944  28.49266     0.030     18943      2110
  28.49793  28.49129     0.030     18930      2110
  28.49642  28.48998     0.030     18931      2110
  28.49491  28.48850     0.030     18889      2106
  28.49340  28.48687     0.030     18801      2096
  28.49189  28.48519     0.030     18851      2100
  28.49038  28.48358     0.030     18987      2114
  28.48887  28.48213     0.030     18996      2114
  28.48736  28.48078     0.030     18997      2114
  28.48585  28.47944     0.030     18986      2109
  28.48434  28.47788     0.030     19016      2112
  28.48283  28.47618     0.030     19010      2107
  28.48132  28.47454     0.030     19021      2109
  28.47981  28.47298     0.030     19023      2106
  28.47830  28.47157     0.030     19024      2106
  28.47679  28.47025     0.030     19050      2105
  28.47528  28.46882     0.030     19022      2101
  28.47377  28.46721     0.030     19072      2104
  28.47226  28.46551     0.030     19064      2098
  28.47075  28.46390     0.030     19070      2098
  28.46924  28.46242     0.030     19073      2096
  28.46773  28.46106     0.030     19078      2092
  28.46622  28.45974     0.030     19116      2094
  28.46471  28.45822     0.030     19088      2087
  28.46320  28.45655     0.030     19112      2091
  28.46169  28.45489     0.030     19102      2085
  28.46018  28.45329     0.030     19130      2087
  28.45867  28.45187     0.030     19138      2085
  28.45716  28.45053     0.030     19112      2077
  28.45565  28.44914     0.030     19160      2081
  28.45414  28.44756     0.030     19117      2076
  28.45263  28.44585     0.030     19168      2078
  28.45112  28.44421     0.030     19172      2077
  28.44961  28.44268     0.030     19185      2076
  28.44810  28.44130     0.030     19207      2076
  28.44659  28.43998     0.030     19183      2072
  28.44508  28.43850     0.030     19227      2075
  28.44357  28.43687     0.030     19123      2062
  28.44206  28.43519     0.030     19026      2046
  28.44055  28.43358     0.030     19137      2059
  28.43904  28.43213     0.030     19187      2063
  28.43753  28.43079     0.030     19234      2065
  28.43602  28.42944     0.030     19249      2066
  28.43451  28.42788     0.030     19286      2069
  28.43300  28.42619     0.030     19256      2066
  28.43149  28.42454     0.030     19108      2049
  28.42998  28.42298     0.030     19053      2039
  28.42847  28.42158     0.030     19155      2053
  28.42696  28.42026     0.030     19251      2061
  28.42545  28.41883     0.030     19232      2058
  28.42394  28.41721     0.030     19271      2062
  28.42243  28.41550     0.030     19266      2064
  28.42092  28.41388     0.030     19278      2064
  28.41941  28.41240     0.030     19309      2069
  28.41790  28.41104     0.030     19276      2065
  28.41639  28.40972     0.030     19329      2072
  28.41488  28.40820     0.030     19291      2067
  28.41337  28.40654     0.030     19324      2073
  28.41186  28.40488     0.030     19337      2075
  28.41035  28.40329     0.030     19311      2075
  28.40884  28.40188     0.030     19345      2083
  28.40733  28.40054     0.030     19323      2081
  28.40582  28.39916     0.030     19375      2088
  28.40431  28.39758     0.030     19355      2090
  28.40280  28.39587     0.030     19372      2092
  28.40129  28.39424     0.030     19390      2095
  28.39978  28.39271     0.030     19390      2099
  28.39827  28.39133     0.030     19417      2104
  28.39676  28.39001     0.030     19384      2106
  28.39525  28.38853     0.030     19418      2113
  28.39374  28.38689     0.030     19408      2116
  28.39223  28.38521     0.030     19407      2120
  28.39072  28.38360     0.030     19447      2127
  28.38921  28.38215     0.030     19418      2130
  28.38770  28.38081     0.030     19455      2138
  28.38619  28.37947     0.030     19431      2141
  28.38468  28.37792     0.030     19464      2148
  28.38317  28.37623     0.030     19469      2150
  28.38166  28.37459     0.030     19367      2145
  28.38015  28.37302     0.030     19305      2143
  28.37864  28.37162     0.030     19415      2160
  28.37713  28.37030     0.030     19513      2176
  28.37562  28.36887     0.030     19486      2178
  28.37411  28.36726     0.030     19505      2184
  28.37260  28.36555     0.030     19520      2193
  28.37109  28.36393     0.030     19513      2197
  28.36958  28.36243     0.030     19530      2205
  28.36807  28.36107     0.030     19539      2208
  28.36656  28.35974     0.030     19589      2218
  28.36505  28.35821     0.030     19540      2219
  28.36354  28.35655     0.030     19563      2225
  28.36203  28.35489     0.030     19569      2231
  28.36052  28.35330     0.030     19559      2233
  28.35901  28.35188     0.030     19589      2243
  28.35750  28.35055     0.030     19554      2244
  28.35599  28.34917     0.030     19588      2252
  28.35448  28.34760     0.030     19598      2254
  28.35297  28.34589     0.030     19596      2260
  28.35146  28.34425     0.030     19640      2266
  28.34995  28.34272     0.030     19599      2267
  28.34844  28.34134     0.030     19651      2274
  28.34693  28.34002     0.030     19619      2276
  28.34542  28.33854     0.030     19628      2280
  28.34391  28.33691     0.030     19651      2286
  28.34240  28.33521     0.030     19647      2286
  28.34089  28.33360     0.030     19669      2294
  28.33938  28.33214     0.030     19611      2289
  28.33787  28.33079     0.030     19663      2298
  28.33636  28.32944     0.030     19678      2300
  28.33485  28.32788     0.030     19677      2303
  28.33334  28.32619     0.030     19701      2307
  28.33183  28.32455     0.030     19676      2308
  28.33032  28.32299     0.030     19721      2314
  28.32881  28.32159     0.030     19702      2313
  28.32730  28.32027     0.030     19725      2319
  28.32579  28.31884     0.030     19710      2320
  28.32428  28.31723     0.030     19714      2320
  28.32277  28.31551     0.030     19733      2327
  28.32126  28.31389     0.030     19723      2326
  28.31975  28.31240     0.030     19766      2329
  28.31824  28.31104     0.030     19748      2333
  28.31673  28.30970     0.030     19775      2335
  28.31522  28.30817     0.030     19793      2339
  28.31371  28.30649     0.030     19766      2340
  28.31220  28.30482     0.030     19804      2345
  28.31069  28.30323     0.030     19776      2343
  28.30918  28.30181     0.030     19824      2351
  28.30767  28.30047     0.030     19790      2351
  28.30616  28.29908     0.030     19802      2356
  28.30465  28.29749     0.030     19838      2362
  28.30314  28.29578     0.030     19800      2359
  28.30163  28.29415     0.030     19862      2366
  28.30012  28.29263     0.030     19816      2365
  28.29861  28.29125     0.030     19841      2369
  28.29710  28.28993     0.030     19846      2372
  28.29559  28.28844     0.030     19842      2372
  28.29408  28.28679     0.030     19878      2377
  28.29257  28.28510     0.030     19839      2378
  28.29106  28.28349     0.030     19918      2386
  28.28955  28.28204     0.030     19879      2385
  28.28804  28.28069     0.030     19907      2388
  28.28653  28.27933     0.030     19891      2391
  28.28502  28.27776     0.030     19902      2393
  28.28351  28.27605     0.030     19920      2398
  28.28200  28.27440     0.030     19913      2398
  28.28049  28.27286     0.030     19954      2403
  28.27898  28.27147     0.030     19934      2402
  28.27747  28.27016     0.030     19921      2407
  28.27596  28.26871     0.030     19976      2409
  28.27445  28.26709     0.030     19954      2412
  28.27294  28.26540     0.030     19984      2416
  28.27143  28.26378     0.030     19936      2412
  28.26992  28.26231     0.030     19990      2419
  28.26841  28.26095     0.030     19994      2421
  28.26690  28.25962     0.030     19969      2420
  28.26539  28.25808     0.030     20007      2423
  28.26388  28.25639     0.030     19985      2422
  28.26237  28.25474     0.030     20037      2427
  28.26086  28.25316     0.030     20014      2429
  28.25935  28.25174     0.030     20023      2428
  28.25784  28.25041     0.030     20045      2430
  28.25633  28.24900     0.030     20044      2429
  28.25482  28.24739     0.030     20051      2434
  28.25331  28.24568     0.030     20033      2430
  28.25180  28.24406     0.030     20077      2434
  28.25029  28.24255     0.030     20073      2434
  28.24878  28.24119     0.030     20057      2432
  28.24727  28.23987     0.030     20115      2439
  28.24576  28.23836     0.030     20065      2432
  28.24425  28.23671     0.030     20114      2436
  28.24274  28.23503     0.030     20105      2432
  28.24123  28.23343     0.030     20105      2435
  28.23972  28.23199     0.030     20128      2435
  28.23821  28.23065     0.030     20115      2433
  28.23670  28.22928     0.030     20153      2436
  28.23519  28.22771     0.030     20122      2435
  28.23368  28.22600     0.030     20165      2436
  28.23217  28.22436     0.030     20158      2434
  28.23066  28.22281     0.030     20173      2436
  28.22915  28.22142     0.030     20173      2435
  28.22764  28.22010     0.030     20155      2436
  28.22613  28.21864     0.030     20205      2438
  28.22462  28.21702     0.030     20188      2437
  28.22311  28.21532     0.030     20228      2437
  28.22160  28.21372     0.030     20186      2435
