  9809     SPring-8 14b2 
 Ni-K_HAVAR_Si3  20.02.14 00:10 - 20.02.14 00:13
 HAVAR                                                                           
 Ring :   8.0 GeV    99.6 mA -   99.5 mA
 Mono :   SI(311)       D=  1.63747 A    Initial angle= 28.38972 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4460
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       28.24000  22.58500    -0.001270       0.05      4460
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0    47.500   119.700
  27.11351  27.12194     0.050      4389      2382
  27.11224  27.12079     0.050      4393      2387
  27.11097  27.11947     0.050      4391      2386
  27.10970  27.11805     0.050      4390      2385
  27.10843  27.11663     0.050      4396      2390
  27.10716  27.11528     0.050      4401      2394
  27.10589  27.11402     0.050      4393      2389
  27.10462  27.11288     0.050      4403      2396
  27.10335  27.11177     0.050      4406      2395
  27.10208  27.11058     0.050      4403      2395
  27.10081  27.10923     0.050      4406      2402
  27.09954  27.10778     0.050      4414      2404
  27.09827  27.10637     0.050      4406      2404
  27.09700  27.10501     0.050      4402      2403
  27.09573  27.10377     0.050      4411      2410
  27.09446  27.10263     0.050      4411      2410
  27.09319  27.10152     0.050      4409      2408
  27.09192  27.10030     0.050      4410      2409
  27.09065  27.09892     0.050      4421      2416
  27.08938  27.09748     0.050      4421      2415
  27.08811  27.09608     0.050      4407      2411
  27.08684  27.09477     0.050      4425      2421
  27.08557  27.09357     0.050      4422      2420
  27.08430  27.09245     0.050      4420      2418
  27.08303  27.09133     0.050      4425      2425
  27.08176  27.09008     0.050      4432      2429
  27.08049  27.08869     0.050      4418      2419
  27.07922  27.08726     0.050      4428      2427
  27.07795  27.08588     0.050      4426      2428
  27.07668  27.08458     0.050      4430      2428
  27.07541  27.08340     0.050      4426      2429
  27.07414  27.08230     0.050      4437      2437
  27.07287  27.08118     0.050      4443      2438
  27.07160  27.07992     0.050      4430      2434
  27.07033  27.07851     0.050      4439      2439
  27.06906  27.07708     0.050      4445      2443
  27.06779  27.07570     0.050      4438      2440
  27.06652  27.07442     0.050      4443      2442
  27.06525  27.07325     0.050      4456      2450
  27.06398  27.07215     0.050      4449      2449
  27.06271  27.07103     0.050      4445      2449
  27.06144  27.06975     0.050      4450      2452
  27.06017  27.06834     0.050      4455      2454
  27.05890  27.06693     0.050      4446      2450
  27.05763  27.06557     0.050      4454      2456
  27.05636  27.06430     0.050      4460      2461
  27.05509  27.06315     0.050      4451      2455
  27.05382  27.06206     0.050      4450      2455
  27.05255  27.06093     0.050      4462      2458
  27.05128  27.05964     0.050      4459      2461
  27.05001  27.05823     0.050      4457      2462
  27.04874  27.05682     0.050      4466      2468
  27.04747  27.05547     0.050      4464      2468
  27.04620  27.05421     0.050      4462      2465
  27.04493  27.05306     0.050      4460      2465
  27.04366  27.05197     0.050      4471      2471
  27.04239  27.05082     0.050      4464      2467
  27.04112  27.04951     0.050      4467      2468
  27.03985  27.04810     0.050      4478      2471
  27.03858  27.04669     0.050      4476      2471
  27.03731  27.04535     0.050      4463      2465
  27.03604  27.04411     0.050      4476      2470
  27.03477  27.04297     0.050      4483      2473
  27.03350  27.04188     0.050      4476      2469
  27.03223  27.04074     0.050      4474      2464
  27.03096  27.03942     0.050      4490      2466
  27.02969  27.03801     0.050      4481      2457
  27.02842  27.03662     0.050      4477      2443
  27.02715  27.03528     0.050      4487      2428
  27.02588  27.03404     0.050      4488      2406
  27.02461  27.03291     0.050      4488      2376
  27.02334  27.03182     0.050      4483      2351
  27.02207  27.03066     0.050      4495      2336
  27.02080  27.02934     0.050      4490      2317
  27.01953  27.02792     0.050      4486      2298
  27.01826  27.02652     0.050      4497      2289
  27.01699  27.02519     0.050      4495      2273
  27.01572  27.02396     0.050      4488      2255
  27.01445  27.02284     0.050      4501      2249
  27.01318  27.02175     0.050      4499      2243
  27.01191  27.02057     0.050      4499      2232
  27.01064  27.01924     0.050      4502      2228
  27.00937  27.01781     0.050      4510      2225
  27.00810  27.01643     0.050      4505      2217
  27.00683  27.01510     0.050      4505      2215
  27.00556  27.01388     0.050      4509      2212
  27.00429  27.01276     0.050      4511      2206
  27.00302  27.01168     0.050      4508      2200
  27.00175  27.01050     0.050      4509      2188
  27.00048  27.00917     0.050      4511      2181
  26.99921  27.00775     0.050      4508      2168
  26.99794  27.00637     0.050      4507      2155
  26.99667  27.00506     0.050      4514      2145
  26.99540  27.00384     0.050      4518      2134
  26.99413  27.00273     0.050      4519      2123
  26.99286  27.00164     0.050      4523      2115
  26.99159  27.00046     0.050      4526      2104
  26.99032  26.99912     0.050      4523      2089
  26.98905  26.99770     0.050      4523      2079
  26.98778  26.99632     0.050      4531      2071
  26.98651  26.99501     0.050      4528      2053
  26.98524  26.99379     0.050      4527      2040
  26.98397  26.99267     0.050      4530      2026
  26.98270  26.99158     0.050      4531      2012
  26.98143  26.99039     0.050      4530      1993
  26.98016  26.98905     0.050      4532      1978
  26.97889  26.98765     0.050      4536      1962
  26.97762  26.98627     0.050      4533      1946
  26.97635  26.98496     0.050      4539      1931
  26.97508  26.98375     0.050      4539      1918
  26.97381  26.98265     0.050      4538      1905
  26.97254  26.98157     0.050      4542      1896
  26.97127  26.98038     0.050      4546      1890
  26.97000  26.97903     0.050      4541      1879
  26.96873  26.97762     0.050      4550      1880
  26.96746  26.97624     0.050      4547      1873
  26.96619  26.97493     0.050      4544      1875
  26.96492  26.97373     0.050      4549      1873
  26.96365  26.97263     0.050      4552      1874
  26.96238  26.97154     0.050      4547      1875
  26.96111  26.97035     0.050      4553      1879
  26.95984  26.96900     0.050      4542      1875
  26.95857  26.96758     0.050      4557      1884
  26.95730  26.96620     0.050      4550      1881
  26.95603  26.96489     0.050      4550      1884
  26.95476  26.96369     0.050      4555      1887
  26.95349  26.96258     0.050      4559      1892
  26.95222  26.96149     0.050      4551      1885
  26.95095  26.96029     0.050      4556      1886
  26.94968  26.95894     0.050      4560      1886
  26.94841  26.95753     0.050      4558      1884
  26.94714  26.95615     0.050      4558      1878
  26.94587  26.95485     0.050      4563      1877
  26.94460  26.95366     0.050      4561      1875
  26.94333  26.95256     0.050      4555      1868
  26.94206  26.95147     0.050      4563      1871
  26.94079  26.95027     0.050      4564      1869
  26.93952  26.94892     0.050      4567      1870
  26.93825  26.94750     0.050      4572      1874
  26.93698  26.94612     0.050      4574      1878
  26.93571  26.94482     0.050      4572      1881
  26.93444  26.94363     0.050      4579      1888
  26.93317  26.94253     0.050      4578      1892
  26.93190  26.94144     0.050      4574      1896
  26.93063  26.94022     0.050      4576      1899
  26.92936  26.93886     0.050      4592      1907
  26.92809  26.93744     0.050      4583      1907
  26.92682  26.93607     0.050      4582      1909
  26.92555  26.93477     0.050      4590      1915
  26.92428  26.93358     0.050      4593      1918
  26.92301  26.93249     0.050      4595      1918
  26.92174  26.93139     0.050      4590      1919
  26.92047  26.93017     0.050      4601      1925
  26.91920  26.92881     0.050      4594      1924
  26.91793  26.92739     0.050      4594      1927
  26.91666  26.92602     0.050      4596      1930
  26.91539  26.92473     0.050      4603      1933
  26.91412  26.92355     0.050      4599      1933
  26.91285  26.92245     0.050      4602      1937
  26.91158  26.92135     0.050      4609      1938
  26.91031  26.92013     0.050      4601      1941
  26.90904  26.91876     0.050      4609      1943
  26.90777  26.91734     0.050      4611      1946
  26.90650  26.91598     0.050      4610      1946
  26.90523  26.91469     0.050      4606      1947
  26.90396  26.91351     0.050      4616      1950
  26.90269  26.91241     0.050      4620      1950
  26.90142  26.91130     0.050      4612      1950
  26.90015  26.91007     0.050      4626      1954
  26.89888  26.90869     0.050      4622      1951
  26.89761  26.90727     0.050      4621      1952
  26.89634  26.90591     0.050      4616      1947
  26.89507  26.90462     0.050      4626      1953
  26.89380  26.90345     0.050      4617      1947
  26.89253  26.90236     0.050      4623      1949
  26.89126  26.90125     0.050      4636      1952
  26.88999  26.90002     0.050      4630      1949
  26.88872  26.89865     0.050      4626      1945
  26.88745  26.89723     0.050      4629      1945
  26.88618  26.89586     0.050      4640      1947
  26.88491  26.89458     0.050      4631      1940
  26.88364  26.89341     0.050      4630      1936
  26.88237  26.89232     0.050      4640      1936
  26.88110  26.89121     0.050      4637      1933
  26.87983  26.88996     0.050      4637      1929
  26.87856  26.88858     0.050      4641      1926
  26.87729  26.88716     0.050      4637      1922
  26.87602  26.88580     0.050      4638      1918
  26.87475  26.88452     0.050      4643      1915
  26.87348  26.88335     0.050      4643      1911
  26.87221  26.88225     0.050      4639      1907
  26.87094  26.88114     0.050      4640      1905
  26.86967  26.87987     0.050      4652      1904
  26.86840  26.87849     0.050      4650      1901
  26.86713  26.87708     0.050      4652      1898
  26.86586  26.87572     0.050      4660      1900
  26.86459  26.87445     0.050      4656      1896
  26.86332  26.87329     0.050      4662      1894
  26.86205  26.87220     0.050      4662      1897
  26.86078  26.87108     0.050      4666      1896
  26.85951  26.86982     0.050      4658      1891
  26.85824  26.86843     0.050      4668      1896
  26.85697  26.86702     0.050      4668      1896
  26.85570  26.86567     0.050      4667      1896
  26.85443  26.86440     0.050      4666      1899
  26.85316  26.86324     0.050      4667      1898
  26.85189  26.86215     0.050      4669      1902
  26.85062  26.86103     0.050      4666      1905
  26.84935  26.85976     0.050      4669      1908
  26.84808  26.85836     0.050      4671      1914
  26.84681  26.85695     0.050      4675      1917
  26.84554  26.85559     0.050      4673      1919
  26.84427  26.85432     0.050      4681      1928
  26.84300  26.85317     0.050      4672      1928
  26.84173  26.85208     0.050      4672      1934
  26.84046  26.85095     0.050      4682      1942
  26.83919  26.84967     0.050      4689      1948
  26.83792  26.84827     0.050      4679      1951
  26.83665  26.84687     0.050      4684      1956
  26.83538  26.84552     0.050      4691      1965
  26.83411  26.84427     0.050      4679      1965
  26.83284  26.84312     0.050      4688      1973
  26.83157  26.84203     0.050      4690      1982
  26.83030  26.84091     0.050      4691      1985
  26.82903  26.83961     0.050      4682      1984
  26.82776  26.83821     0.050      4697      1995
  26.82649  26.83681     0.050      4697      1997
  26.82522  26.83546     0.050      4696      2003
  26.82395  26.83421     0.050      4695      2006
  26.82268  26.83306     0.050      4703      2012
  26.82141  26.83198     0.050      4701      2014
  26.82014  26.83084     0.050      4691      2017
  26.81887  26.82954     0.050      4701      2024
  26.81760  26.82813     0.050      4705      2029
  26.81633  26.82673     0.050      4704      2030
  26.81506  26.82538     0.050      4704      2033
  26.81379  26.82413     0.050      4711      2038
  26.81252  26.82299     0.050      4708      2040
  26.81125  26.82191     0.050      4709      2041
  26.80998  26.82076     0.050      4712      2044
  26.80871  26.81946     0.050      4714      2046
  26.80744  26.81805     0.050      4708      2046
  26.80617  26.81665     0.050      4719      2052
  26.80490  26.81531     0.050      4720      2055
  26.80363  26.81407     0.050      4719      2054
  26.80236  26.81295     0.050      4719      2056
  26.80109  26.81186     0.050      4723      2061
  26.79982  26.81071     0.050      4721      2061
  26.79855  26.80939     0.050      4723      2059
  26.79728  26.80798     0.050      4728      2064
  26.79601  26.80659     0.050      4727      2066
  26.79474  26.80525     0.050      4729      2067
  26.79347  26.80401     0.050      4727      2068
  26.79220  26.80289     0.050      4733      2073
  26.79093  26.80180     0.050      4726      2071
  26.78966  26.80064     0.050      4734      2073
  26.78839  26.79930     0.050      4736      2078
  26.78712  26.79788     0.050      4739      2078
  26.78585  26.79649     0.050      4732      2079
  26.78458  26.79516     0.050      4737      2079
  26.78331  26.79394     0.050      4738      2082
  26.78204  26.79282     0.050      4741      2083
  26.78077  26.79173     0.050      4744      2084
  26.77950  26.79056     0.050      4748      2088
  26.77823  26.78923     0.050      4746      2086
  26.77696  26.78781     0.050      4747      2088
  26.77569  26.78642     0.050      4748      2087
  26.77442  26.78510     0.050      4748      2089
  26.77315  26.78388     0.050      4752      2091
  26.77188  26.78277     0.050      4746      2090
  26.77061  26.78168     0.050      4754      2092
  26.76934  26.78051     0.050      4751      2090
  26.76807  26.77917     0.050      4754      2090
  26.76680  26.77775     0.050      4752      2091
  26.76553  26.77636     0.050      4749      2091
  26.76426  26.77504     0.050      4752      2089
  26.76299  26.77382     0.050      4748      2089
  26.76172  26.77270     0.050      4748      2087
  26.76045  26.77160     0.050      4745      2084
  26.75918  26.77041     0.050      4728      2079
  26.75791  26.76906     0.050      4658      2045
  26.75664  26.76764     0.050      4607      2022
  26.75537  26.76625     0.050      4715      2071
  26.75410  26.76495     0.050      4790      2102
  26.75283  26.76374     0.050      4785      2100
  26.75156  26.76263     0.050      4788      2099
  26.75029  26.76154     0.050      4791      2098
  26.74902  26.76034     0.050      4790      2097
  26.74775  26.75899     0.050      4787      2096
  26.74648  26.75757     0.050      4786      2094
  26.74521  26.75619     0.050      4781      2091
  26.74394  26.75488     0.050      4782      2091
  26.74267  26.75367     0.050      4785      2089
  26.74140  26.75257     0.050      4780      2084
  26.74013  26.75148     0.050      4774      2083
  26.73886  26.75027     0.050      4763      2078
  26.73759  26.74891     0.050      4757      2071
  26.73632  26.74749     0.050      4726      2058
  26.73505  26.74611     0.050      4592      1998
  26.73378  26.74480     0.050      4553      1979
  26.73251  26.74359     0.050      4701      2042
  26.73124  26.74249     0.050      4739      2058
  26.72997  26.74138     0.050      4788      2079
  26.72870  26.74016     0.050      4842      2101
  26.72743  26.73879     0.050      4834      2096
  26.72616  26.73737     0.050      4837      2096
  26.72489  26.73599     0.050      4841      2096
  26.72362  26.73470     0.050      4831      2091
  26.72235  26.73351     0.050      4831      2089
  26.72108  26.73241     0.050      4841      2094
  26.71981  26.73131     0.050      4835      2090
  26.71854  26.73008     0.050      4832      2085
  26.71727  26.72870     0.050      4786      2063
  26.71600  26.72728     0.050      4639      1999
  26.71473  26.72591     0.050      4646      2002
  26.71346  26.72462     0.050      4790      2062
  26.71219  26.72344     0.050      4831      2075
  26.71092  26.72234     0.050      4830      2074
  26.70965  26.72123     0.050      4823      2070
  26.70838  26.71998     0.050      4838      2074
  26.70711  26.71859     0.050      4834      2070
  26.70584  26.71717     0.050      4832      2067
  26.70457  26.71579     0.050      4836      2069
  26.70330  26.71451     0.050      4842      2071
  26.70203  26.71334     0.050      4834      2065
  26.70076  26.71225     0.050      4841      2068
  26.69949  26.71114     0.050      4849      2071
  26.69822  26.70988     0.050      4846      2069
  26.69695  26.70849     0.050      4837      2065
  26.69568  26.70708     0.050      4856      2072
  26.69441  26.70571     0.050      4854      2071
  26.69314  26.70444     0.050      4847      2070
  26.69187  26.70328     0.050      4849      2070
  26.69060  26.70218     0.050      4858      2074
  26.68933  26.70106     0.050      4850      2072
  26.68806  26.69979     0.050      4848      2072
  26.68679  26.69839     0.050      4868      2079
  26.68552  26.69697     0.050      4856      2076
  26.68425  26.69562     0.050      4846      2077
  26.68298  26.69435     0.050      4862      2085
  26.68171  26.69319     0.050      4866      2087
  26.68044  26.69211     0.050      4858      2086
  26.67917  26.69098     0.050      4859      2090
  26.67790  26.68968     0.050      4868      2094
  26.67663  26.68827     0.050      4868      2096
  26.67536  26.68686     0.050      4863      2099
  26.67409  26.68550     0.050      4874      2106
  26.67282  26.68425     0.050      4872      2109
  26.67155  26.68310     0.050      4868      2108
  26.67028  26.68202     0.050      4875      2114
  26.66901  26.68088     0.050      4873      2119
  26.66774  26.67959     0.050      4870      2118
  26.66647  26.67818     0.050      4874      2123
  26.66520  26.67678     0.050      4876      2129
  26.66393  26.67543     0.050      4885      2135
  26.66266  26.67418     0.050      4878      2136
  26.66139  26.67303     0.050      4886      2140
  26.66012  26.67195     0.050      4891      2149
  26.65885  26.67080     0.050      4881      2147
  26.65758  26.66949     0.050      4886      2154
  26.65631  26.66808     0.050      4887      2155
  26.65504  26.66668     0.050      4889      2159
  26.65377  26.66533     0.050      4887      2162
  26.65250  26.66409     0.050      4889      2167
  26.65123  26.66295     0.050      4894      2173
  26.64996  26.66186     0.050      4897      2177
  26.64869  26.66070     0.050      4892      2181
  26.64742  26.65938     0.050      4897      2184
  26.64615  26.65795     0.050      4899      2189
  26.64488  26.65656     0.050      4899      2193
  26.64361  26.65522     0.050      4898      2195
  26.64234  26.65399     0.050      4901      2197
  26.64107  26.65287     0.050      4903      2201
  26.63980  26.65178     0.050      4812      2166
  26.63853  26.65061     0.050      4708      2124
  26.63726  26.64928     0.050      4787      2158
  26.63599  26.64786     0.050      4893      2209
  26.63472  26.64648     0.050      4901      2216
  26.63345  26.64514     0.050      4907      2221
  26.63218  26.64392     0.050      4902      2223
  26.63091  26.64279     0.050      4910      2227
  26.62964  26.64170     0.050      4904      2228
  26.62837  26.64052     0.050      4899      2231
  26.62710  26.63918     0.050      4899      2232
  26.62583  26.63776     0.050      4883      2230
  26.62456  26.63637     0.050      4834      2209
  26.62329  26.63504     0.050      4791      2193
  26.62202  26.63382     0.050      4788      2196
  26.62075  26.63270     0.050      4696      2158
  26.61948  26.63160     0.050      4723      2171
  26.61821  26.63040     0.050      4915      2264
  26.61694  26.62904     0.050      4976      2292
  26.61567  26.62762     0.050      4961      2289
  26.61440  26.62624     0.050      4964      2292
  26.61313  26.62492     0.050      4962      2295
  26.61186  26.62371     0.050      4954      2292
  26.61059  26.62260     0.050      4960      2301
  26.60932  26.62150     0.050      4959      2302
  26.60805  26.62029     0.050      4953      2301
  26.60678  26.61893     0.050      4953      2304
  26.60551  26.61750     0.050      4954      2305
  26.60424  26.61611     0.050      4951      2306
  26.60297  26.61480     0.050      4947      2305
  26.60170  26.61360     0.050      4951      2308
  26.60043  26.61249     0.050      4935      2303
  26.59916  26.61138     0.050      4902      2290
  26.59789  26.61015     0.050      4829      2255
  26.59662  26.60877     0.050      4829      2257
  26.59535  26.60732     0.050      4940      2308
  26.59408  26.60593     0.050      4990      2333
  26.59281  26.60463     0.050      4986      2332
  26.59154  26.60344     0.050      4973      2326
  26.59027  26.60233     0.050      4979      2331
  26.58900  26.60121     0.050      4986      2334
  26.58773  26.59994     0.050      4977      2325
  26.58646  26.59854     0.050      4980      2331
  26.58519  26.59710     0.050      4996      2338
  26.58392  26.59573     0.050      4987      2332
  26.58265  26.59445     0.050      4986      2332
  26.58138  26.59327     0.050      5002      2339
  26.58011  26.59216     0.050      4993      2338
  26.57884  26.59102     0.050      4990      2333
  26.57757  26.58972     0.050      4994      2332
  26.57630  26.58830     0.050      5004      2337
  26.57503  26.58688     0.050      4995      2336
  26.57376  26.58551     0.050      4996      2334
  26.57249  26.58424     0.050      5007      2337
  26.57122  26.58308     0.050      5003      2333
  26.56995  26.58198     0.050      4993      2331
  26.56868  26.58082     0.050      5002      2335
  26.56741  26.57950     0.050      5008      2337
  26.56614  26.57807     0.050      4994      2332
  26.56487  26.57665     0.050      5005      2334
  26.56360  26.57530     0.050      5010      2336
  26.56233  26.57405     0.050      5009      2337
  26.56106  26.57291     0.050      5003      2334
  26.55979  26.57181     0.050      5017      2341
  26.55852  26.57064     0.050      5020      2340
  26.55725  26.56931     0.050      5008      2336
  26.55598  26.56789     0.050      5018      2340
  26.55471  26.56649     0.050      5022      2341
  26.55344  26.56516     0.050      5022      2340
  26.55217  26.56393     0.050      5013      2338
  26.55090  26.56280     0.050      5029      2344
  26.54963  26.56172     0.050      5025      2347
  26.54836  26.56054     0.050      5018      2339
  26.54709  26.55920     0.050      5030      2347
  26.54582  26.55777     0.050      5033      2348
  26.54455  26.55638     0.050      5021      2342
  26.54328  26.55505     0.050      5028      2346
  26.54201  26.55383     0.050      5034      2350
  26.54074  26.55271     0.050      5038      2349
  26.53947  26.55162     0.050      5023      2347
  26.53820  26.55042     0.050      5034      2353
  26.53693  26.54907     0.050      5039      2354
  26.53566  26.54764     0.050      5029      2352
  26.53439  26.54625     0.050      5034      2356
  26.53312  26.54494     0.050      5043      2360
  26.53185  26.54373     0.050      5045      2361
  26.53058  26.54262     0.050      5037      2359
  26.52931  26.54153     0.050      5042      2360
  26.52804  26.54033     0.050      5048      2364
  26.52677  26.53897     0.050      5043      2364
  26.52550  26.53755     0.050      5048      2365
  26.52423  26.53617     0.050      5055      2368
  26.52296  26.53487     0.050      5040      2363
  26.52169  26.53366     0.050      5053      2368
  26.52042  26.53255     0.050      5053      2370
  26.51915  26.53146     0.050      5053      2366
  26.51788  26.53025     0.050      5055      2367
  26.51661  26.52888     0.050      5062      2373
  26.51534  26.52746     0.050      5062      2370
  26.51407  26.52608     0.050      5055      2368
  26.51280  26.52477     0.050      5060      2370
  26.51153  26.52357     0.050      5063      2369
  26.51026  26.52247     0.050      5069      2367
  26.50899  26.52136     0.050      5071      2369
  26.50772  26.52013     0.050      5071      2366
  26.50645  26.51876     0.050      5072      2368
  26.50518  26.51734     0.050      5073      2367
  26.50391  26.51596     0.050      5076      2367
  26.50264  26.51467     0.050      5065      2361
  26.50137  26.51349     0.050      5071      2363
  26.50010  26.51239     0.050      5070      2360
  26.49883  26.51128     0.050      5078      2362
  26.49756  26.51005     0.050      5077      2358
  26.49629  26.50866     0.050      5073      2358
  26.49502  26.50724     0.050      5088      2360
  26.49375  26.50586     0.050      5080      2356
  26.49248  26.50457     0.050      5085      2356
  26.49121  26.50339     0.050      5092      2360
  26.48994  26.50230     0.050      5092      2357
  26.48867  26.50118     0.050      5088      2355
  26.48740  26.49992     0.050      5086      2353
  26.48613  26.49852     0.050      5091      2354
  26.48486  26.49710     0.050      5092      2354
  26.48359  26.49573     0.050      5093      2354
  26.48232  26.49445     0.050      5099      2354
  26.48105  26.49328     0.050      5098      2352
  26.47978  26.49218     0.050      5097      2354
  26.47851  26.49105     0.050      5106      2357
  26.47724  26.48977     0.050      5106      2357
  26.47597  26.48837     0.050      5103      2358
  26.47470  26.48695     0.050      5103      2352
  26.47343  26.48559     0.050      5106      2355
  26.47216  26.48433     0.050      5114      2358
  26.47089  26.48318     0.050      5107      2356
  26.46962  26.48208     0.050      5114      2360
  26.46835  26.48095     0.050      5121      2362
  26.46708  26.47966     0.050      5115      2359
  26.46581  26.47824     0.050      5119      2364
  26.46454  26.47683     0.050      5121      2362
  26.46327  26.47547     0.050      5120      2364
  26.46200  26.47422     0.050      5122      2366
  26.46073  26.47306     0.050      5129      2367
  26.45946  26.47197     0.050      5129      2371
  26.45819  26.47082     0.050      5123      2369
  26.45692  26.46951     0.050      5126      2372
  26.45565  26.46810     0.050      5128      2373
  26.45438  26.46669     0.050      5135      2379
  26.45311  26.46533     0.050      5128      2378
  26.45184  26.46408     0.050      5134      2382
  26.45057  26.46293     0.050      5133      2383
  26.44930  26.46184     0.050      5136      2385
  26.44803  26.46068     0.050      5136      2387
  26.44676  26.45935     0.050      5137      2393
  26.44549  26.45793     0.050      5143      2397
  26.44422  26.45654     0.050      5137      2396
  26.44295  26.45519     0.050      5138      2400
  26.44168  26.45396     0.050      5141      2406
  26.44041  26.45283     0.050      5148      2409
  26.43914  26.45173     0.050      5140      2409
  26.43787  26.45055     0.050      5150      2417
  26.43660  26.44920     0.050      5158      2423
  26.43533  26.44777     0.050      5149      2424
  26.43406  26.44638     0.050      5151      2425
  26.43279  26.44505     0.050      5160      2434
  26.43152  26.44382     0.050      5157      2435
  26.43025  26.44270     0.050      5151      2436
  26.42898  26.44159     0.050      5163      2449
  26.42771  26.44038     0.050      5165      2451
  26.42644  26.43902     0.050      5161      2453
  26.42517  26.43758     0.050      5160      2458
  26.42390  26.43618     0.050      5167      2466
  26.42263  26.43487     0.050      5171      2470
  26.42136  26.43366     0.050      5171      2474
  26.42009  26.43254     0.050      5175      2480
  26.41882  26.43144     0.050      5174      2486
  26.41755  26.43021     0.050      5169      2487
  26.41628  26.42884     0.050      5173      2496
  26.41501  26.42741     0.050      5182      2504
  26.41374  26.42603     0.050      5174      2504
  26.41247  26.42472     0.050      5175      2508
  26.41120  26.42352     0.050      5183      2518
  26.40993  26.42241     0.050      5181      2518
  26.40866  26.42130     0.050      5173      2522
  26.40739  26.42005     0.050      5185      2531
  26.40612  26.41865     0.050      5190      2538
  26.40485  26.41722     0.050      5189      2540
  26.40358  26.41584     0.050      5185      2542
  26.40231  26.41454     0.050      5196      2551
  26.40104  26.41337     0.050      5197      2554
  26.39977  26.41227     0.050      5180      2551
  26.39850  26.41114     0.050      5194      2561
  26.39723  26.40985     0.050      5197      2566
  26.39596  26.40844     0.050      5185      2563
  26.39469  26.40702     0.050      5186      2569
  26.39342  26.40565     0.050      5200      2577
  26.39215  26.40438     0.050      5198      2579
  26.39088  26.40321     0.050      5200      2580
  26.38961  26.40211     0.050      5210      2589
  26.38834  26.40097     0.050      5210      2589
  26.38707  26.39967     0.050      5206      2591
  26.38580  26.39826     0.050      5213      2595
  26.38453  26.39684     0.050      5211      2597
  26.38326  26.39548     0.050      5201      2594
  26.38199  26.39421     0.050      5211      2600
  26.38072  26.39306     0.050      5216      2605
  26.37945  26.39196     0.050      5214      2602
  26.37818  26.39081     0.050      5209      2602
  26.37691  26.38948     0.050      5228      2612
  26.37564  26.38805     0.050      5219      2608
  26.37437  26.38664     0.050      5216      2606
  26.37310  26.38528     0.050      5224      2610
  26.37183  26.38403     0.050      5228      2611
  26.37056  26.38289     0.050      5218      2610
  26.36929  26.38179     0.050      5230      2614
  26.36802  26.38060     0.050      5239      2619
  26.36675  26.37926     0.050      5233      2614
  26.36548  26.37783     0.050      5225      2611
  26.36421  26.37643     0.050      5238      2616
  26.36294  26.37509     0.050      5238      2615
  26.36167  26.37386     0.050      5221      2609
  26.36040  26.37273     0.050      5235      2615
  26.35913  26.37162     0.050      5240      2618
  26.35786  26.37042     0.050      5231      2610
  26.35659  26.36906     0.050      5234      2614
  26.35532  26.36762     0.050      5255      2621
  26.35405  26.36623     0.050      5244      2615
  26.35278  26.36490     0.050      5238      2613
  26.35151  26.36369     0.050      5253      2619
  26.35024  26.36257     0.050      5256      2622
  26.34897  26.36146     0.050      5245      2614
  26.34770  26.36023     0.050      5254      2618
  26.34643  26.35885     0.050      5263      2623
  26.34516  26.35741     0.050      5248      2617
  26.34389  26.35602     0.050      5249      2616
  26.34262  26.35471     0.050      5266      2626
  26.34135  26.35351     0.050      5262      2621
  26.34008  26.35240     0.050      5245      2614
  26.33881  26.35128     0.050      5271      2627
  26.33754  26.35002     0.050      5273      2630
  26.33627  26.34863     0.050      5262      2624
  26.33500  26.34720     0.050      5266      2624
  26.33373  26.34583     0.050      5283      2631
  26.33246  26.34454     0.050      5271      2627
  26.33119  26.34336     0.050      5268      2626
  26.32992  26.34226     0.050      5279      2633
  26.32865  26.34113     0.050      5286      2634
  26.32738  26.33986     0.050      5267      2627
  26.32611  26.33845     0.050      5272      2631
  26.32484  26.33702     0.050      5291      2638
  26.32357  26.33565     0.050      5271      2630
  26.32230  26.33437     0.050      5277      2634
  26.32103  26.33320     0.050      5294      2643
  26.31976  26.33210     0.050      5298      2645
  26.31849  26.33096     0.050      5283      2637
  26.31722  26.32966     0.050      5289      2641
  26.31595  26.32824     0.050      5294      2648
  26.31468  26.32682     0.050      5288      2644
  26.31341  26.32545     0.050      5285      2643
  26.31214  26.32419     0.050      5296      2648
  26.31087  26.32303     0.050      5297      2650
  26.30960  26.32193     0.050      5286      2644
  26.30833  26.32078     0.050      5299      2652
  26.30706  26.31945     0.050      5305      2658
  26.30579  26.31803     0.050      5294      2653
  26.30452  26.31662     0.050      5303      2659
  26.30325  26.31527     0.050      5308      2662
  26.30198  26.31402     0.050      5303      2661
  26.30071  26.31289     0.050      5303      2662
  26.29944  26.31179     0.050      5310      2665
  26.29817  26.31061     0.050      5317      2668
  26.29690  26.30927     0.050      5307      2664
  26.29563  26.30783     0.050      5310      2671
  26.29436  26.30643     0.050      5315      2673
  26.29309  26.30509     0.050      5317      2675
  26.29182  26.30386     0.050      5311      2672
  26.29055  26.30273     0.050      5323      2682
  26.28928  26.30162     0.050      5319      2680
  26.28801  26.30042     0.050      5325      2685
  26.28674  26.29905     0.050      5322      2682
