  9809     SPring-8 14b2 
 Ni-K_NiMoO4_Si  13.11.27 00:24 - 13.11.27 00:24
 NiMoO4                                                                          
 Ring :   8.0 GeV    99.5 mA -   99.5 mA
 Mono :   SI(111)       D=  3.13551 A    Initial angle= 14.51133 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4831
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       14.40000  11.50000    -0.000600       0.01      4831
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0   166.800   115.300
  13.61820  13.61582     0.010      4357      1846
  13.61760  13.61527     0.010      4364      1848
  13.61700  13.61472     0.010      4358      1846
  13.61640  13.61409     0.010      4365      1852
  13.61580  13.61340     0.010      4362      1854
  13.61520  13.61271     0.010      4363      1856
  13.61460  13.61206     0.010      4358      1858
  13.61400  13.61140     0.010      4361      1862
  13.61340  13.61072     0.010      4362      1866
  13.61280  13.61007     0.010      4359      1870
  13.61220  13.60946     0.010      4366      1876
  13.61160  13.60886     0.010      4364      1879
  13.61100  13.60827     0.010      4362      1885
  13.61040  13.60770     0.010      4364      1889
  13.60980  13.60718     0.010      4363      1893
  13.60920  13.60669     0.010      4365      1900
  13.60860  13.60616     0.010      4367      1904
  13.60800  13.60560     0.010      4366      1911
  13.60740  13.60505     0.010      4370      1916
  13.60680  13.60447     0.010      4367      1924
  13.60620  13.60381     0.010      4363      1927
  13.60560  13.60310     0.010      4369      1932
  13.60500  13.60244     0.010      4366      1937
  13.60440  13.60178     0.010      4367      1944
  13.60380  13.60110     0.010      4370      1953
  13.60320  13.60042     0.010      4369      1959
  13.60260  13.59979     0.010      4371      1964
  13.60200  13.59918     0.010      4372      1969
  13.60140  13.59857     0.010      4366      1975
  13.60080  13.59798     0.010      4374      1984
  13.60020  13.59744     0.010      4372      1986
  13.59960  13.59693     0.010      4371      1994
  13.59900  13.59640     0.010      4379      2000
  13.59840  13.59585     0.010      4370      2003
  13.59780  13.59530     0.010      4373      2008
  13.59720  13.59473     0.010      4377      2015
  13.59660  13.59410     0.010      4371      2018
  13.59600  13.59340     0.010      4380      2025
  13.59540  13.59271     0.010      4384      2031
  13.59480  13.59207     0.010      4375      2032
  13.59420  13.59141     0.010      4377      2039
  13.59360  13.59072     0.010      4382      2046
  13.59300  13.59007     0.010      4379      2049
  13.59240  13.58947     0.010      4374      2052
  13.59180  13.58888     0.010      4379      2056
  13.59120  13.58828     0.010      4388      2063
  13.59060  13.58772     0.010      4375      2064
  13.59000  13.58721     0.010      4385      2071
  13.58940  13.58671     0.010      4387      2077
  13.58880  13.58618     0.010      4382      2078
  13.58820  13.58564     0.010      4381      2083
  13.58760  13.58509     0.010      4381      2088
  13.58700  13.58452     0.010      4387      2094
  13.58640  13.58386     0.010      4386      2098
  13.58580  13.58316     0.010      4387      2103
  13.58520  13.58249     0.010      4388      2110
  13.58460  13.58184     0.010      4383      2114
  13.58400  13.58117     0.010      4377      2113
  13.58340  13.58049     0.010      4391      2123
  13.58280  13.57985     0.010      4389      2127
  13.58220  13.57926     0.010      4384      2133
  13.58160  13.57865     0.010      4387      2137
  13.58100  13.57806     0.010      4386      2142
  13.58040  13.57752     0.010      4385      2146
  13.57980  13.57702     0.010      4386      2146
  13.57920  13.57651     0.010      4387      2155
  13.57860  13.57596     0.010      4392      2159
  13.57800  13.57541     0.010      4388      2164
  13.57740  13.57485     0.010      4390      2169
  13.57680  13.57424     0.010      4397      2177
  13.57620  13.57355     0.010      4386      2177
  13.57560  13.57285     0.010      4386      2179
  13.57500  13.57219     0.010      4391      2185
  13.57440  13.57152     0.010      4393      2192
  13.57380  13.57083     0.010      4389      2193
  13.57320  13.57017     0.010      4398      2201
  13.57260  13.56955     0.010      4394      2204
  13.57200  13.56895     0.010      4387      2204
  13.57140  13.56834     0.010      4390      2208
  13.57080  13.56776     0.010      4400      2215
  13.57020  13.56723     0.010      4488      2263
  13.56960  13.56673     0.010      4395      2217
  13.56900  13.56620     0.010      4399      2222
  13.56840  13.56565     0.010      4397      2222
  13.56780  13.56510     0.010      4394      2221
  13.56720  13.56452     0.010      4399      2224
  13.56660  13.56387     0.010      4395      2222
  13.56600  13.56317     0.010      4400      2228
  13.56540  13.56250     0.010      4397      2225
  13.56480  13.56186     0.010      4404      2228
  13.56420  13.56119     0.010      4396      2223
  13.56360  13.56051     0.010      4397      2224
  13.56300  13.55988     0.010      4399      2223
  13.56240  13.55928     0.010      4401      2227
  13.56180  13.55869     0.010      4398      2223
  13.56120  13.55810     0.010      4402      2225
  13.56060  13.55755     0.010      4404      2223
  13.56000  13.55704     0.010      4399      2217
  13.55940  13.55653     0.010      4399      2218
  13.55880  13.55599     0.010      4401      2218
  13.55820  13.55544     0.010      4404      2218
  13.55760  13.55489     0.010      4401      2214
  13.55700  13.55429     0.010      4406      2216
  13.55640  13.55360     0.010      4413      2218
  13.55580  13.55291     0.010      4402      2211
  13.55520  13.55225     0.010      4399      2209
  13.55460  13.55159     0.010      4407      2213
  13.55400  13.55091     0.010      4403      2208
  13.55340  13.55024     0.010      4403      2208
  13.55280  13.54962     0.010      4409      2209
  13.55220  13.54902     0.010      4411      2208
  13.55160  13.54842     0.010      4406      2207
  13.55100  13.54783     0.010      4400      2204
  13.55040  13.54730     0.010      4410      2208
  13.54980  13.54680     0.010      4409      2206
  13.54920  13.54627     0.010      4404      2204
  13.54860  13.54572     0.010      4413      2209
  13.54800  13.54516     0.010      4409      2208
  13.54740  13.54459     0.010      4410      2207
  13.54680  13.54394     0.010      4411      2206
  13.54620  13.54322     0.010      4411      2209
  13.54560  13.54254     0.010      4412      2209
  13.54500  13.54188     0.010      4404      2207
  13.54440  13.54121     0.010      4413      2213
  13.54380  13.54053     0.010      4419      2214
  13.54320  13.53989     0.010      4411      2212
  13.54260  13.53928     0.010      4415      2214
  13.54200  13.53868     0.010      4413      2215
  13.54140  13.53809     0.010      4411      2214
  13.54080  13.53754     0.010      4414      2218
  13.54020  13.53704     0.010      4414      2215
  13.53960  13.53654     0.010      4419      2219
  13.53900  13.53600     0.010      4416      2219
  13.53840  13.53545     0.010      4416      2218
  13.53780  13.53490     0.010      4417      2221
  13.53720  13.53431     0.010      4413      2220
  13.53660  13.53363     0.010      4416      2220
  13.53600  13.53294     0.010      4421      2222
  13.53540  13.53229     0.010      4415      2221
  13.53480  13.53164     0.010      4417      2220
  13.53420  13.53096     0.010      4421      2222
  13.53360  13.53030     0.010      4416      2219
  13.53300  13.52969     0.010      4414      2218
  13.53240  13.52909     0.010      4419      2220
  13.53180  13.52849     0.010      4419      2221
  13.53120  13.52791     0.010      4419      2218
  13.53060  13.52738     0.010      4415      2218
  13.53000  13.52688     0.010      4422      2220
  13.52940  13.52636     0.010      4417      2215
  13.52880  13.52582     0.010      4417      2216
  13.52820  13.52527     0.010      4423      2218
  13.52760  13.52471     0.010      4420      2215
  13.52700  13.52408     0.010      4422      2214
  13.52640  13.52338     0.010      4426      2215
  13.52580  13.52269     0.010      4419      2212
  13.52520  13.52204     0.010      4420      2213
  13.52460  13.52138     0.010      4421      2210
  13.52400  13.52069     0.010      4422      2209
  13.52340  13.52004     0.010      4425      2210
  13.52280  13.51943     0.010      4420      2210
  13.52220  13.51882     0.010      4426      2210
  13.52160  13.51822     0.010      4423      2208
  13.52100  13.51765     0.010      4422      2204
  13.52040  13.51713     0.010      4425      2206
  13.51980  13.51662     0.010      4427      2209
  13.51920  13.51608     0.010      4428      2209
  13.51860  13.51552     0.010      4423      2206
  13.51800  13.51496     0.010      4424      2205
  13.51740  13.51436     0.010      4427      2208
  13.51680  13.51368     0.010      4427      2207
  13.51620  13.51298     0.010      4424      2206
  13.51560  13.51231     0.010      4427      2209
  13.51500  13.51166     0.010      4427      2210
  13.51440  13.51098     0.010      4428      2212
  13.51380  13.51031     0.010      4432      2211
  13.51320  13.50969     0.010      4425      2211
  13.51260  13.50910     0.010      4427      2212
  13.51200  13.50850     0.010      4432      2216
  13.51140  13.50792     0.010      4427      2213
  13.51080  13.50739     0.010      4431      2218
  13.51020  13.50690     0.010      4430      2217
  13.50960  13.50638     0.010      4435      2220
  13.50900  13.50584     0.010      4429      2219
  13.50840  13.50530     0.010      4428      2221
  13.50780  13.50474     0.010      4431      2222
  13.50720  13.50412     0.010      4426      2222
  13.50660  13.50344     0.010      4429      2225
  13.50600  13.50275     0.010      4434      2227
  13.50540  13.50210     0.010      4429      2226
  13.50480  13.50145     0.010      4433      2229
  13.50420  13.50076     0.010      4430      2230
  13.50360  13.50010     0.010      4435      2232
  13.50300  13.49950     0.010      4433      2231
  13.50240  13.49890     0.010      4431      2229
  13.50180  13.49830     0.010      4437      2235
  13.50120  13.49773     0.010      4431      2233
  13.50060  13.49722     0.010      4432      2233
  13.50000  13.49672     0.010      4439      2235
  13.49940  13.49618     0.010      4435      2234
  13.49880  13.49563     0.010      4435      2234
  13.49820  13.49508     0.010      4432      2233
  13.49760  13.49450     0.010      4436      2233
  13.49700  13.49384     0.010      4435      2234
  13.49640  13.49313     0.010      4439      2233
  13.49580  13.49245     0.010      4439      2233
  13.49520  13.49180     0.010      4438      2230
  13.49460  13.49111     0.010      4433      2228
  13.49400  13.49042     0.010      4435      2228
  13.49340  13.48978     0.010      4444      2228
  13.49280  13.48917     0.010      4438      2226
  13.49220  13.48855     0.010      4438      2224
  13.49160  13.48795     0.010      4443      2225
  13.49100  13.48741     0.010      4443      2224
  13.49040  13.48690     0.010      4439      2218
  13.48980  13.48638     0.010      4443      2218
  13.48920  13.48583     0.010      4443      2217
  13.48860  13.48528     0.010      4445      2218
  13.48800  13.48471     0.010      4443      2212
  13.48740  13.48409     0.010      4444      2213
  13.48680  13.48340     0.010      4450      2210
  13.48620  13.48271     0.010      4440      2208
  13.48560  13.48207     0.010      4443      2207
  13.48500  13.48141     0.010      4445      2204
  13.48440  13.48073     0.010      4444      2203
  13.48380  13.48008     0.010      4444      2203
  13.48320  13.47948     0.010      4448      2203
  13.48260  13.47889     0.010      4440      2198
  13.48200  13.47830     0.010      4442      2197
  13.48140  13.47773     0.010      4449      2199
  13.48080  13.47722     0.010      4452      2201
  13.48020  13.47672     0.010      4441      2197
  13.47960  13.47620     0.010      4448      2199
  13.47900  13.47566     0.010      4453      2199
  13.47840  13.47511     0.010      4450      2197
  13.47780  13.47454     0.010      4448      2197
  13.47720  13.47390     0.010      4448      2197
  13.47660  13.47320     0.010      4451      2199
  13.47600  13.47253     0.010      4445      2196
  13.47540  13.47188     0.010      4449      2201
  13.47480  13.47121     0.010      4453      2204
  13.47420  13.47053     0.010      4447      2202
  13.47360  13.46989     0.010      4451      2207
  13.47300  13.46930     0.010      4447      2206
  13.47240  13.46870     0.010      4445      2206
  13.47180  13.46810     0.010      4448      2210
  13.47120  13.46755     0.010      4452      2216
  13.47060  13.46705     0.010      4451      2212
  13.47000  13.46654     0.010      4451      2216
  13.46940  13.46600     0.010      4450      2217
  13.46880  13.46545     0.010      4448      2221
  13.46820  13.46489     0.010      4454      2224
  13.46760  13.46428     0.010      4447      2224
  13.46700  13.46360     0.010      4455      2231
  13.46640  13.46290     0.010      4456      2235
  13.46580  13.46223     0.010      4456      2235
  13.46520  13.46156     0.010      4457      2239
  13.46460  13.46087     0.010      4451      2239
  13.46400  13.46020     0.010      4453      2243
  13.46340  13.45958     0.010      4459      2248
  13.46280  13.45897     0.010      4455      2251
  13.46220  13.45837     0.010      4457      2252
  13.46160  13.45779     0.010      4459      2255
  13.46100  13.45727     0.010      4457      2259
  13.46040  13.45676     0.010      4464      2263
  13.45980  13.45623     0.010      4450      2259
  13.45920  13.45568     0.010      4456      2266
  13.45860  13.45514     0.010      4464      2273
  13.45800  13.45457     0.010      4454      2269
  13.45740  13.45393     0.010      4462      2278
  13.45680  13.45323     0.010      4461      2278
  13.45620  13.45256     0.010      4459      2280
  13.45560  13.45192     0.010      4459      2281
  13.45500  13.45126     0.010      4458      2283
  13.45440  13.45058     0.010      4465      2290
  13.45380  13.44994     0.010      4462      2291
  13.45320  13.44934     0.010      4460      2292
  13.45260  13.44875     0.010      4462      2295
  13.45200  13.44816     0.010      4462      2296
  13.45140  13.44761     0.010      4458      2300
  13.45080  13.44710     0.010      4465      2306
  13.45020  13.44660     0.010      4462      2306
  13.44960  13.44607     0.010      4462      2309
  13.44900  13.44552     0.010      4463      2313
  13.44840  13.44497     0.010      4464      2316
  13.44780  13.44438     0.010      4468      2318
  13.44720  13.44371     0.010      4465      2322
  13.44660  13.44301     0.010      4460      2321
  13.44600  13.44235     0.010      4464      2327
  13.44540  13.44170     0.010      4463      2332
  13.44480  13.44102     0.010      4465      2330
  13.44420  13.44035     0.010      4464      2338
  13.44360  13.43972     0.010      4466      2337
  13.44300  13.43912     0.010      4466      2341
  13.44240  13.43852     0.010      4465      2344
  13.44180  13.43793     0.010      4469      2348
  13.44120  13.43739     0.010      4463      2349
  13.44060  13.43689     0.010      4468      2355
  13.44000  13.43637     0.010      4467      2355
  13.43940  13.43581     0.010      4466      2359
  13.43880  13.43526     0.010      4464      2361
  13.43820  13.43469     0.010      4469      2361
  13.43760  13.43405     0.010      4464      2366
  13.43700  13.43335     0.010      4466      2366
  13.43640  13.43266     0.010      4469      2370
  13.43580  13.43201     0.010      4476      2377
  13.43520  13.43134     0.010      4467      2372
  13.43460  13.43066     0.010      4469      2374
  13.43400  13.43001     0.010      4469      2379
  13.43340  13.42940     0.010      4467      2379
  13.43280  13.42880     0.010      4474      2383
  13.43220  13.42821     0.010      4472      2384
  13.43160  13.42765     0.010      4472      2382
  13.43100  13.42714     0.010      4470      2384
  13.43040  13.42664     0.010      4471      2385
  13.42980  13.42612     0.010      4472      2386
  13.42920  13.42557     0.010      4474      2387
  13.42860  13.42502     0.010      4470      2387
  13.42800  13.42444     0.010      4475      2390
  13.42740  13.42379     0.010      4480      2392
  13.42680  13.42309     0.010      4471      2388
  13.42620  13.42243     0.010      4477      2392
  13.42560  13.42178     0.010      4475      2391
  13.42500  13.42111     0.010      4472      2388
  13.42440  13.42044     0.010      4476      2396
  13.42380  13.41981     0.010      4469      2390
  13.42320  13.41921     0.010      4483      2396
  13.42260  13.41862     0.010      4480      2396
  13.42200  13.41803     0.010      4470      2393
  13.42140  13.41749     0.010      4478      2396
  13.42080  13.41699     0.010      4476      2397
  13.42020  13.41648     0.010      4475      2397
  13.41960  13.41594     0.010      4483      2402
  13.41900  13.41539     0.010      4482      2399
  13.41840  13.41483     0.010      4477      2401
  13.41780  13.41422     0.010      4475      2399
  13.41720  13.41353     0.010      4480      2404
  13.41660  13.41284     0.010      4479      2405
  13.41600  13.41218     0.010      4478      2408
  13.41540  13.41152     0.010      4478      2409
  13.41480  13.41084     0.010      4483      2412
  13.41420  13.41017     0.010      4478      2413
  13.41360  13.40956     0.010      4482      2413
  13.41300  13.40895     0.010      4484      2418
  13.41240  13.40834     0.010      4480      2418
  13.41180  13.40777     0.010      4482      2421
  13.41120  13.40724     0.010      4483      2425
  13.41060  13.40673     0.010      4480      2424
  13.41000  13.40619     0.010      4482      2427
  13.40940  13.40563     0.010      4485      2429
  13.40880  13.40507     0.010      4487      2436
  13.40820  13.40449     0.010      4482      2433
  13.40760  13.40383     0.010      4483      2436
  13.40700  13.40312     0.010      4489      2441
  13.40640  13.40245     0.010      4487      2442
  13.40580  13.40179     0.010      4488      2446
  13.40520  13.40112     0.010      4489      2450
  13.40460  13.40044     0.010      4483      2449
  13.40400  13.39981     0.010      4486      2453
  13.40340  13.39921     0.010      4485      2452
  13.40280  13.39862     0.010      4492      2457
  13.40220  13.39803     0.010      4488      2459
  13.40160  13.39749     0.010      4488      2463
  13.40100  13.39699     0.010      4490      2463
  13.40040  13.39649     0.010      4489      2466
  13.39980  13.39596     0.010      4485      2466
  13.39920  13.39541     0.010      4486      2466
  13.39860  13.39486     0.010      4486      2468
  13.39800  13.39426     0.010      4493      2474
  13.39740  13.39358     0.010      4492      2476
  13.39680  13.39289     0.010      4493      2476
  13.39620  13.39224     0.010      4489      2477
  13.39560  13.39159     0.010      4485      2474
  13.39500  13.39092     0.010      4492      2480
  13.39440  13.39026     0.010      4498      2484
  13.39380  13.38964     0.010      4493      2482
  13.39320  13.38905     0.010      4491      2484
  13.39260  13.38845     0.010      4491      2482
  13.39200  13.38787     0.010      4487      2481
  13.39140  13.38734     0.010      4491      2485
  13.39080  13.38684     0.010      4489      2482
  13.39020  13.38632     0.010      4499      2489
  13.38960  13.38577     0.010      4493      2486
  13.38900  13.38522     0.010      4489      2486
  13.38840  13.38466     0.010      4494      2485
  13.38780  13.38402     0.010      4493      2487
  13.38720  13.38333     0.010      4491      2485
  13.38660  13.38264     0.010      4494      2486
  13.38600  13.38199     0.010      4491      2483
  13.38540  13.38131     0.010      4496      2484
  13.38480  13.38061     0.010      4497      2487
  13.38420  13.37996     0.010      4498      2485
  13.38360  13.37935     0.010      4498      2484
  13.38300  13.37873     0.010      4494      2482
  13.38240  13.37812     0.010      4497      2484
  13.38180  13.37756     0.010      4500      2486
  13.38120  13.37705     0.010      4499      2483
  13.38060  13.37654     0.010      4497      2483
  13.38000  13.37599     0.010      4504      2484
  13.37940  13.37543     0.010      4498      2480
  13.37880  13.37488     0.010      4499      2482
  13.37820  13.37427     0.010      4499      2479
  13.37760  13.37359     0.010      4500      2480
  13.37700  13.37290     0.010      4502      2479
  13.37640  13.37224     0.010      4500      2479
  13.37580  13.37159     0.010      4501      2478
  13.37520  13.37091     0.010      4500      2474
  13.37460  13.37025     0.010      4500      2475
  13.37400  13.36964     0.010      4505      2477
  13.37340  13.36905     0.010      4499      2474
  13.37280  13.36845     0.010      4505      2475
  13.37220  13.36787     0.010      4507      2475
  13.37160  13.36735     0.010      4503      2474
  13.37100  13.36685     0.010      4503      2473
  13.37040  13.36633     0.010      4500      2471
  13.36980  13.36579     0.010      4504      2472
  13.36920  13.36525     0.010      4506      2472
  13.36860  13.36469     0.010      4502      2469
  13.36800  13.36406     0.010      4508      2474
  13.36740  13.36337     0.010      4508      2473
  13.36680  13.36268     0.010      4507      2470
  13.36620  13.36203     0.010      4502      2471
  13.36560  13.36137     0.010      4501      2470
  13.36500  13.36069     0.010      4505      2467
  13.36440  13.36004     0.010      4508      2472
  13.36380  13.35943     0.010      4506      2471
  13.36320  13.35883     0.010      4508      2473
  13.36260  13.35822     0.010      4503      2467
  13.36200  13.35766     0.010      4501      2467
  13.36140  13.35714     0.010      4505      2472
  13.36080  13.35663     0.010      4510      2472
  13.36020  13.35609     0.010      4505      2474
  13.35960  13.35553     0.010      4510      2473
  13.35900  13.35498     0.010      4509      2475
  13.35840  13.35438     0.010      4507      2475
  13.35780  13.35369     0.010      4506      2473
  13.35720  13.35298     0.010      4509      2475
  13.35660  13.35231     0.010      4506      2474
  13.35600  13.35165     0.010      4515      2480
  13.35540  13.35095     0.010      4515      2482
  13.35480  13.35028     0.010      4511      2480
  13.35420  13.34966     0.010      4511      2481
  13.35360  13.34906     0.010      4508      2480
  13.35300  13.34845     0.010      4512      2483
  13.35240  13.34787     0.010      4510      2484
  13.35180  13.34734     0.010      4514      2486
  13.35120  13.34684     0.010      4516      2487
  13.35060  13.34632     0.010      4515      2486
  13.35000  13.34577     0.010      4511      2488
  13.34940  13.34522     0.010      4514      2489
  13.34880  13.34466     0.010      4510      2486
  13.34820  13.34403     0.010      4513      2489
  13.34760  13.34334     0.010      4515      2492
  13.34700  13.34266     0.010      4514      2493
  13.34640  13.34202     0.010      4517      2495
  13.34580  13.34136     0.010      4517      2494
  13.34520  13.34068     0.010      4513      2496
  13.34460  13.34004     0.010      4517      2498
  13.34400  13.33944     0.010      4511      2493
  13.34340  13.33884     0.010      4520      2501
  13.34280  13.33825     0.010      4515      2501
  13.34220  13.33769     0.010      4516      2499
  13.34160  13.33718     0.010      4515      2504
  13.34100  13.33668     0.010      4521      2505
  13.34040  13.33615     0.010      4512      2500
  13.33980  13.33560     0.010      4519      2506
  13.33920  13.33506     0.010      4516      2506
  13.33860  13.33448     0.010      4518      2510
  13.33800  13.33382     0.010      4519      2510
  13.33740  13.33312     0.010      4516      2510
  13.33680  13.33244     0.010      4525      2514
  13.33620  13.33179     0.010      4517      2515
  13.33560  13.33111     0.010      4514      2512
  13.33500  13.33043     0.010      4517      2517
  13.33440  13.32980     0.010      4521      2517
  13.33380  13.32920     0.010      4519      2519
  13.33320  13.32859     0.010      4521      2523
  13.33260  13.32800     0.010      4519      2521
  13.33200  13.32745     0.010      4518      2520
  13.33140  13.32694     0.010      4522      2526
  13.33080  13.32642     0.010      4515      2523
  13.33020  13.32587     0.010      4524      2530
  13.32960  13.32531     0.010      4520      2530
  13.32900  13.32475     0.010      4524      2534
  13.32840  13.32412     0.010      4526      2535
  13.32780  13.32342     0.010      4520      2535
  13.32720  13.32273     0.010      4523      2538
  13.32660  13.32207     0.010      4523      2539
  13.32600  13.32140     0.010      4522      2542
  13.32540  13.32071     0.010      4526      2546
  13.32480  13.32006     0.010      4525      2544
  13.32420  13.31945     0.010      4523      2547
  13.32360  13.31885     0.010      4524      2548
  13.32300  13.31825     0.010      4522      2548
  13.32240  13.31769     0.010      4526      2556
  13.32180  13.31718     0.010      4524      2553
  13.32120  13.31667     0.010      4526      2557
  13.32060  13.31614     0.010      4525      2559
  13.32000  13.31560     0.010      4526      2558
  13.31940  13.31505     0.010      4528      2564
  13.31880  13.31448     0.010      4526      2563
  13.31820  13.31382     0.010      4526      2566
  13.31760  13.31312     0.010      4528      2567
  13.31700  13.31246     0.010      4531      2569
  13.31640  13.31181     0.010      4530      2572
  13.31580  13.31114     0.010      4523      2570
  13.31520  13.31047     0.010      4527      2572
  13.31460  13.30984     0.010      4524      2578
  13.31400  13.30924     0.010      4527      2579
  13.31340  13.30864     0.010      4532      2584
  13.31280  13.30805     0.010      4528      2583
  13.31220  13.30750     0.010      4528      2585
  13.31160  13.30700     0.010      4527      2587
  13.31100  13.30649     0.010      4526      2587
  13.31040  13.30594     0.010      4532      2593
  13.30980  13.30539     0.010      4526      2592
  13.30920  13.30483     0.010      4526      2593
  13.30860  13.30421     0.010      4536      2601
  13.30800  13.30351     0.010      4534      2604
  13.30740  13.30281     0.010      4531      2603
  13.30680  13.30215     0.010      4536      2606
  13.30620  13.30148     0.010      4528      2606
  13.30560  13.30078     0.010      4531      2608
  13.30500  13.30012     0.010      4533      2611
  13.30440  13.29950     0.010      4534      2617
  13.30380  13.29890     0.010      4536      2619
  13.30320  13.29829     0.010      4532      2617
  13.30260  13.29772     0.010      4530      2619
  13.30200  13.29720     0.010      4529      2622
  13.30140  13.29670     0.010      4529      2622
  13.30080  13.29617     0.010      4538      2628
  13.30020  13.29562     0.010      4535      2633
  13.29960  13.29507     0.010      4532      2632
  13.29900  13.29449     0.010      4538      2634
  13.29840  13.29383     0.010      4540      2636
  13.29780  13.29313     0.010      4533      2636
  13.29720  13.29246     0.010      4533      2638
  13.29660  13.29181     0.010      4535      2639
  13.29600  13.29114     0.010      4538      2647
  13.29540  13.29047     0.010      4537      2643
  13.29480  13.28984     0.010      4535      2644
  13.29420  13.28924     0.010      4538      2649
  13.29360  13.28864     0.010      4531      2648
  13.29300  13.28805     0.010      4535      2649
  13.29240  13.28750     0.010      4538      2651
  13.29180  13.28701     0.010      4535      2654
  13.29120  13.28650     0.010      4543      2656
  13.29060  13.28596     0.010      4538      2658
  13.29000  13.28541     0.010      4533      2656
  13.28940  13.28486     0.010      4537      2656
  13.28880  13.28426     0.010      4539      2657
  13.28820  13.28358     0.010      4538      2661
  13.28760  13.28289     0.010      4540      2665
  13.28700  13.28223     0.010      4540      2664
  13.28640  13.28157     0.010      4538      2662
  13.28580  13.28089     0.010      4541      2668
  13.28520  13.28022     0.010      4533      2662
  13.28460  13.27960     0.010      4542      2668
  13.28400  13.27900     0.010      4541      2670
  13.28340  13.27839     0.010      4536      2670
  13.28280  13.27780     0.010      4544      2673
  13.28220  13.27727     0.010      4540      2672
  13.28160  13.27676     0.010      4543      2678
  13.28100  13.27623     0.010      4536      2673
  13.28040  13.27567     0.010      4539      2674
  13.27980  13.27512     0.010      4545      2677
  13.27920  13.27453     0.010      4542      2677
  13.27860  13.27388     0.010      4542      2680
  13.27800  13.27317     0.010      4547      2681
  13.27740  13.27250     0.010      4540      2680
  13.27680  13.27184     0.010      4543      2683
  13.27620  13.27117     0.010      4544      2681
  13.27560  13.27049     0.010      4539      2680
  13.27500  13.26985     0.010      4544      2684
  13.27440  13.26925     0.010      4543      2682
  13.27380  13.26865     0.010      4545      2685
  13.27320  13.26806     0.010      4543      2687
  13.27260  13.26751     0.010      4540      2682
  13.27200  13.26701     0.010      4542      2682
  13.27140  13.26650     0.010      4540      2683
  13.27080  13.26596     0.010      4540      2687
  13.27020  13.26541     0.010      4542      2681
  13.26960  13.26485     0.010      4540      2686
  13.26900  13.26424     0.010      4525      2679
  13.26840  13.26356     0.010      4510      2668
  13.26780  13.26286     0.010      4500      2661
  13.26720  13.26221     0.010      4493      2658
  13.26660  13.26156     0.010      4501      2663
  13.26600  13.26088     0.010      4520      2674
  13.26540  13.26022     0.010      4533      2680
  13.26480  13.25960     0.010      4526      2681
  13.26420  13.25901     0.010      4513      2669
  13.26360  13.25841     0.010      4503      2663
  13.26300  13.25783     0.010      4502      2662
  13.26240  13.25731     0.010      4503      2663
  13.26180  13.25681     0.010      4511      2668
  13.26120  13.25628     0.010      4510      2665
  13.26060  13.25573     0.010      4498      2663
  13.26000  13.25518     0.010      4526      2676
  13.25940  13.25461     0.010      4526      2674
  13.25880  13.25396     0.010      4514      2673
  13.25820  13.25325     0.010      4503      2664
  13.25760  13.25257     0.010      4503      2664
  13.25700  13.25191     0.010      4509      2667
  13.25640  13.25123     0.010      4528      2677
  13.25580  13.25054     0.010      4547      2686
  13.25520  13.24989     0.010      4554      2691
  13.25460  13.24928     0.010      4554      2693
  13.25400  13.24867     0.010      4556      2695
  13.25340  13.24807     0.010      4568      2699
  13.25280  13.24752     0.010      4558      2697
  13.25220  13.24701     0.010      4555      2697
  13.25160  13.24649     0.010      4561      2699
  13.25100  13.24594     0.010      4552      2696
  13.25040  13.24539     0.010      4559      2700
  13.24980  13.24483     0.010      4557      2696
  13.24920  13.24422     0.010      4560      2699
  13.24860  13.24353     0.010      4561      2703
  13.24800  13.24283     0.010      4555      2699
  13.24740  13.24218     0.010      4557      2704
  13.24680  13.24152     0.010      4560      2704
  13.24620  13.24084     0.010      4554      2701
  13.24560  13.24017     0.010      4558      2704
  13.24500  13.23956     0.010      4557      2706
  13.24440  13.23896     0.010      4561      2706
  13.24380  13.23835     0.010      4560      2711
  13.24320  13.23778     0.010      4559      2706
  13.24260  13.23725     0.010      4555      2707
  13.24200  13.23675     0.010      4558      2711
  13.24140  13.23622     0.010      4561      2712
  13.24080  13.23567     0.010      4565      2716
  13.24020  13.23512     0.010      4560      2715
  13.23960  13.23455     0.010      4561      2718
  13.23900  13.23389     0.010      4564      2718
  13.23840  13.23319     0.010      4560      2718
  13.23780  13.23252     0.010      4555      2720
  13.23720  13.23187     0.010      4564      2725
  13.23660  13.23120     0.010      4563      2725
  13.23600  13.23052     0.010      4556      2725
  13.23540  13.22988     0.010      4564      2731
  13.23480  13.22928     0.010      4562      2733
  13.23420  13.22868     0.010      4563      2733
  13.23360  13.22809     0.010      4556      2731
  13.23300  13.22753     0.010      4567      2739
  13.23240  13.22702     0.010      4561      2740
  13.23180  13.22651     0.010      4560      2740
  13.23120  13.22597     0.010      4568      2748
  13.23060  13.22541     0.010      4568      2746
  13.23000  13.22486     0.010      4560      2748
  13.22940  13.22424     0.010      4563      2751
  13.22880  13.22355     0.010      4563      2754
  13.22820  13.22285     0.010      4565      2759
