  9809     SPring-8 14b2 
 Fe-K_Fe3N_Si11  12.11.17 12:54 - 12.11.17 12:58
 Fe3N                                                                            
 Ring :   8.0 GeV    99.5 mA -   99.5 mA
 Mono :   SI(111)       D=  3.13551 A    Initial angle= 17.09994 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4522
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       17.00000  13.20000    -0.000840       0.05      4522
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0   481.200   358.400
  16.16420  16.18200     0.051     13320     10868
  16.16336  16.18119     0.051     13313     10860
  16.16252  16.18044     0.051     13317     10875
  16.16168  16.17974     0.051     13316     10869
  16.16084  16.17901     0.051     13321     10879
  16.16000  16.17826     0.051     13327     10886
  16.15916  16.17746     0.051     13326     10887
  16.15832  16.17656     0.051     13334     10894
  16.15748  16.17564     0.051     13335     10888
  16.15664  16.17474     0.051     13339     10902
  16.15580  16.17382     0.051     13339     10899
  16.15496  16.17294     0.051     13340     10907
  16.15412  16.17211     0.051     13341     10907
  16.15328  16.17129     0.051     13344     10910
  16.15244  16.17053     0.051     13349     10916
  16.15160  16.16983     0.051     13345     10915
  16.15076  16.16911     0.051     13361     10923
  16.14992  16.16836     0.051     13354     10922
  16.14908  16.16758     0.051     13358     10925
  16.14824  16.16670     0.051     13363     10929
  16.14740  16.16577     0.051     13365     10926
  16.14656  16.16488     0.051     13372     10935
  16.14572  16.16396     0.051     13368     10927
  16.14488  16.16307     0.051     13376     10938
  16.14404  16.16223     0.051     13376     10931
  16.14320  16.16141     0.051     13383     10935
  16.14236  16.16065     0.051     13391     10936
  16.14152  16.15995     0.051     13383     10932
  16.14068  16.15923     0.051     13399     10937
  16.13984  16.15849     0.051     13392     10928
  16.13900  16.15772     0.051     13399     10934
  16.13816  16.15685     0.051     13400     10925
  16.13732  16.15593     0.051     13408     10919
  16.13648  16.15504     0.051     13409     10911
  16.13564  16.15412     0.051     13406     10897
  16.13480  16.15321     0.051     13414     10889
  16.13396  16.15237     0.051     13409     10863
  16.13312  16.15155     0.051     13421     10850
  16.13228  16.15077     0.051     13413     10808
  16.13144  16.15005     0.051     13417     10763
  16.13060  16.14933     0.051     13424     10697
  16.12976  16.14858     0.051     13415     10581
  16.12892  16.14782     0.051     13423     10418
  16.12808  16.14696     0.051     13417     10172
  16.12724  16.14603     0.051     13429      9914
  16.12640  16.14513     0.051     13421      9639
  16.12556  16.14422     0.051     13424      9433
  16.12472  16.14331     0.051     13424      9282
  16.12388  16.14246     0.051     13424      9182
  16.12304  16.14164     0.051     13429      9109
  16.12220  16.14085     0.051     13423      9029
  16.12136  16.14014     0.051     13433      8946
  16.12052  16.13943     0.051     13433      8825
  16.11968  16.13868     0.051     13434      8694
  16.11884  16.13793     0.051     13433      8550
  16.11800  16.13709     0.051     13440      8416
  16.11716  16.13617     0.051     13443      8307
  16.11632  16.13527     0.051     13436      8202
  16.11548  16.13438     0.051     13455      8123
  16.11464  16.13346     0.051     13444      8038
  16.11380  16.13261     0.051     13447      7942
  16.11296  16.13178     0.051     13455      7839
  16.11212  16.13098     0.051     13447      7719
  16.11128  16.13026     0.051     13457      7605
  16.11044  16.12956     0.051     13452      7473
  16.10960  16.12882     0.051     13461      7346
  16.10876  16.12808     0.051     13463      7219
  16.10792  16.12726     0.051     13460      7093
  16.10708  16.12634     0.051     13466      6968
  16.10624  16.12543     0.051     13465      6835
  16.10540  16.12453     0.051     13466      6719
  16.10456  16.12361     0.051     13457      6584
  16.10372  16.12273     0.051     13468      6460
  16.10288  16.12190     0.051     13461      6325
  16.10204  16.12109     0.051     13460      6197
  16.10120  16.12035     0.051     13464      6073
  16.10036  16.11965     0.051     13459      5939
  16.09952  16.11891     0.051     13468      5830
  16.09868  16.11816     0.051     13456      5707
  16.09784  16.11736     0.051     13465      5606
  16.09700  16.11644     0.051     13458      5504
  16.09616  16.11553     0.051     13457      5412
  16.09532  16.11464     0.051     13461      5319
  16.09448  16.11372     0.051     13451      5227
  16.09364  16.11284     0.051     13459      5143
  16.09280  16.11201     0.051     13455      5054
  16.09196  16.11120     0.051     13458      4972
  16.09112  16.11045     0.051     13448      4885
  16.09028  16.10976     0.051     13450      4809
  16.08944  16.10903     0.051     13453      4735
  16.08860  16.10829     0.051     13446      4663
  16.08776  16.10750     0.051     13450      4595
  16.08692  16.10660     0.051     13439      4525
  16.08608  16.10569     0.051     13452      4464
  16.08524  16.10480     0.051     13441      4404
  16.08440  16.10387     0.051     13440      4354
  16.08356  16.10299     0.051     13445      4315
  16.08272  16.10216     0.051     13435      4280
  16.08188  16.10134     0.051     13443      4259
  16.08104  16.10058     0.051     13433      4246
  16.08020  16.09988     0.051     13445      4248
  16.07936  16.09916     0.051     13441      4258
  16.07852  16.09841     0.051     13439      4273
  16.07768  16.09763     0.051     13448      4307
  16.07684  16.09675     0.051     13443      4335
  16.07600  16.09582     0.051     13454      4382
  16.07516  16.09492     0.051     13454      4424
  16.07432  16.09399     0.051     13466      4472
  16.07348  16.09309     0.051     13461      4524
  16.07264  16.09225     0.051     13471      4568
  16.07180  16.09142     0.051     13468      4612
  16.07096  16.09065     0.051     13432      4641
  16.07012  16.08995     0.051     13406      4667
  16.06928  16.08923     0.051     13367      4681
  16.06844  16.08849     0.051     13365      4708
  16.06760  16.08773     0.051     13369      4729
  16.06676  16.08685     0.051     13373      4750
  16.06592  16.08593     0.051     13407      4777
  16.06508  16.08504     0.051     13433      4799
  16.06424  16.08412     0.051     13479      4831
  16.06340  16.08322     0.051     13482      4842
  16.06256  16.08237     0.051     13502      4862
  16.06172  16.08155     0.051     13505      4872
  16.06088  16.08077     0.051     13512      4883
  16.06004  16.08006     0.051     13523      4896
  16.05920  16.07935     0.051     13513      4900
  16.05836  16.07861     0.051     13533      4915
  16.05752  16.07786     0.051     13531      4918
  16.05668  16.07701     0.051     13543      4926
  16.05584  16.07609     0.051     13538      4927
  16.05500  16.07519     0.051     13548      4930
  16.05416  16.07428     0.051     13553      4934
  16.05332  16.07337     0.051     13532      4925
  16.05248  16.07252     0.051     13509      4918
  16.05164  16.07170     0.051     13458      4895
  16.05080  16.07090     0.051     13436      4882
  16.04996  16.07018     0.051     13429      4872
  16.04912  16.06948     0.051     13426      4862
  16.04828  16.06873     0.051     13469      4869
  16.04744  16.06798     0.051     13494      4864
  16.04660  16.06714     0.051     13550      4877
  16.04576  16.06621     0.051     13569      4871
  16.04492  16.06530     0.051     13582      4865
  16.04408  16.06439     0.051     13591      4855
  16.04324  16.06347     0.051     13594      4841
  16.04240  16.06262     0.051     13604      4834
  16.04156  16.06179     0.051     13603      4820
  16.04072  16.06099     0.051     13611      4817
  16.03988  16.06026     0.051     13607      4803
  16.03904  16.05957     0.051     13617      4800
  16.03820  16.05883     0.051     13627      4796
  16.03736  16.05808     0.051     13628      4794
  16.03652  16.05726     0.051     13632      4792
  16.03568  16.05635     0.051     13626      4788
  16.03484  16.05544     0.051     13642      4794
  16.03400  16.05455     0.051     13639      4793
  16.03316  16.05362     0.051     13656      4803
  16.03232  16.05275     0.051     13647      4810
  16.03148  16.05193     0.051     13659      4818
  16.03064  16.05112     0.051     13666      4832
  16.02980  16.05038     0.051     13659      4838
  16.02896  16.04968     0.051     13672      4860
  16.02812  16.04895     0.051     13667      4867
  16.02728  16.04820     0.051     13673      4883
  16.02644  16.04741     0.051     13675      4901
  16.02560  16.04651     0.051     13679      4916
  16.02476  16.04560     0.051     13692      4935
  16.02392  16.04470     0.051     13682      4950
  16.02308  16.04377     0.051     13696      4970
  16.02224  16.04289     0.051     13699      4988
  16.02140  16.04206     0.051     13696      5004
  16.02056  16.04125     0.051     13702      5022
  16.01972  16.04050     0.051     13707      5039
  16.01888  16.03979     0.051     13713      5057
  16.01804  16.03906     0.051     13709      5074
  16.01720  16.03831     0.051     13724      5097
  16.01636  16.03752     0.051     13721      5111
  16.01552  16.03662     0.051     13728      5135
  16.01468  16.03570     0.051     13727      5152
  16.01384  16.03481     0.051     13726      5169
  16.01300  16.03389     0.051     13739      5193
  16.01216  16.03300     0.051     13732      5206
  16.01132  16.03217     0.051     13741      5229
  16.01048  16.03135     0.051     13741      5244
  16.00964  16.03058     0.051     13753      5267
  16.00880  16.02989     0.051     13756      5284
  16.00796  16.02916     0.051     13755      5302
  16.00712  16.02842     0.051     13762      5324
  16.00628  16.02765     0.051     13752      5338
  16.00544  16.02677     0.051     13765      5361
  16.00460  16.02584     0.051     13760      5378
  16.00376  16.02495     0.051     13771      5401
  16.00292  16.02403     0.051     13768      5418
  16.00208  16.02314     0.051     13771      5431
  16.00124  16.02230     0.051     13775      5457
  16.00040  16.02148     0.051     13768      5467
  15.99956  16.02070     0.051     13783      5490
  15.99872  16.02000     0.051     13776      5496
  15.99788  16.01929     0.051     13780      5512
  15.99704  16.01855     0.051     13784      5528
  15.99620  16.01779     0.051     13779      5534
  15.99536  16.01693     0.051     13789      5545
  15.99452  16.01601     0.051     13784      5545
  15.99368  16.01511     0.051     13798      5558
  15.99284  16.01420     0.051     13787      5556
  15.99200  16.01328     0.051     13800      5561
  15.99116  16.01243     0.051     13804      5564
  15.99032  16.01160     0.051     13800      5559
  15.98948  16.01081     0.051     13809      5566
  15.98864  16.01010     0.051     13802      5557
  15.98780  16.00938     0.051     13816      5558
  15.98696  16.00863     0.051     13808      5547
  15.98612  16.00788     0.051     13819      5544
  15.98528  16.00703     0.051     13818      5538
  15.98444  16.00611     0.051     13819      5529
  15.98360  16.00522     0.051     13826      5527
  15.98276  16.00431     0.051     13821      5510
  15.98192  16.00339     0.051     13830      5507
  15.98108  16.00253     0.051     13825      5497
  15.98024  16.00170     0.051     13835      5485
  15.97940  16.00090     0.051     13838      5477
  15.97856  16.00019     0.051     13840      5464
  15.97772  15.99949     0.051     13844      5460
  15.97688  15.99875     0.051     13840      5444
  15.97604  15.99799     0.051     13851      5437
  15.97520  15.99717     0.051     13853      5425
  15.97436  15.99625     0.051     13859      5413
  15.97352  15.99535     0.051     13861      5401
  15.97268  15.99445     0.051     13856      5388
  15.97184  15.99353     0.051     13867      5379
  15.97100  15.99267     0.051     13862      5361
  15.97016  15.99185     0.051     13874      5357
  15.96932  15.99104     0.051     13871      5341
  15.96848  15.99031     0.051     13878      5331
  15.96764  15.98962     0.051     13879      5323
  15.96680  15.98888     0.051     13875      5307
  15.96596  15.98813     0.051     13889      5301
  15.96512  15.98732     0.051     13884      5282
  15.96428  15.98641     0.051     13898      5281
  15.96344  15.98550     0.051     13889      5265
  15.96260  15.98460     0.051     13903      5257
  15.96176  15.98367     0.051     13903      5246
  15.96092  15.98279     0.051     13903      5228
  15.96008  15.98195     0.051     13909      5223
  15.95924  15.98113     0.051     13907      5210
  15.95840  15.98039     0.051     13925      5202
  15.95756  15.97969     0.051     13916      5188
  15.95672  15.97895     0.051     13929      5179
  15.95588  15.97821     0.051     13923      5172
  15.95504  15.97741     0.051     13926      5159
  15.95420  15.97651     0.051     13935      5155
  15.95336  15.97559     0.051     13927      5140
  15.95252  15.97470     0.051     13945      5136
  15.95168  15.97377     0.051     13934      5125
  15.95084  15.97289     0.051     13940      5122
  15.95000  15.97206     0.051     13947      5113
  15.94916  15.97125     0.051     13948      5107
  15.94832  15.97050     0.051     13958      5101
  15.94748  15.96980     0.051     13953      5093
  15.94664  15.96907     0.051     13963      5095
  15.94580  15.96833     0.051     13959      5089
  15.94496  15.96755     0.051     13964      5085
  15.94412  15.96666     0.051     13967      5083
  15.94328  15.96574     0.051     13974      5074
  15.94244  15.96485     0.051     13981      5079
  15.94160  15.96393     0.051     13973      5072
  15.94076  15.96304     0.051     13989      5072
  15.93992  15.96221     0.051     13983      5069
  15.93908  15.96139     0.051     13989      5075
  15.93824  15.96062     0.051     13996      5074
  15.93740  15.95992     0.051     13993      5070
  15.93656  15.95919     0.051     14002      5077
  15.93572  15.95845     0.051     13993      5070
  15.93488  15.95767     0.051     14011      5081
  15.93404  15.95679     0.051     14001      5077
  15.93320  15.95586     0.051     14013      5084
  15.93236  15.95496     0.051     14012      5086
  15.93152  15.95403     0.051     14011      5089
  15.93068  15.95313     0.051     14021      5096
  15.92984  15.95228     0.051     14020      5099
  15.92900  15.95146     0.051     14032      5112
  15.92816  15.95069     0.051     14033      5116
  15.92732  15.94998     0.051     14032      5120
  15.92648  15.94927     0.051     14043      5130
  15.92564  15.94852     0.051     14040      5137
  15.92480  15.94776     0.051     14049      5148
  15.92396  15.94690     0.051     14043      5157
  15.92312  15.94598     0.051     14058      5170
  15.92228  15.94508     0.051     14052      5175
  15.92144  15.94417     0.051     14056      5190
  15.92060  15.94327     0.051     14060      5205
  15.91976  15.94242     0.051     14063      5213
  15.91892  15.94160     0.051     14073      5229
  15.91808  15.94082     0.051     14061      5240
  15.91724  15.94011     0.051     14080      5256
  15.91640  15.93940     0.051     14075      5268
  15.91556  15.93866     0.051     14085      5287
  15.91472  15.93790     0.051     14089      5303
  15.91388  15.93706     0.051     14087      5315
  15.91304  15.93614     0.051     14100      5337
  15.91220  15.93525     0.051     14094      5351
  15.91136  15.93434     0.051     14107      5370
  15.91052  15.93342     0.051     14100      5379
  15.90968  15.93257     0.051     14110      5398
  15.90884  15.93174     0.051     14117      5415
  15.90800  15.93094     0.051     14113      5428
  15.90716  15.93022     0.051     14127      5449
  15.90632  15.92951     0.051     14121      5459
  15.90548  15.92876     0.051     14133      5480
  15.90464  15.92800     0.051     14131      5492
  15.90380  15.92717     0.051     14136      5510
  15.90296  15.92625     0.051     14143      5522
  15.90212  15.92534     0.051     14137      5532
  15.90128  15.92443     0.051     14145      5551
  15.90044  15.92351     0.051     14143      5561
  15.89960  15.92265     0.051     14157      5579
  15.89876  15.92183     0.051     14152      5587
  15.89792  15.92103     0.051     14156      5602
  15.89708  15.92030     0.051     14161      5615
  15.89624  15.91959     0.051     14157      5624
  15.89540  15.91886     0.051     14167      5640
  15.89456  15.91812     0.051     14161      5648
  15.89372  15.91731     0.051     14175      5661
  15.89288  15.91640     0.051     14173      5668
  15.89204  15.91549     0.051     14181      5681
  15.89120  15.91459     0.051     14182      5688
  15.89036  15.91367     0.051     14183      5695
  15.88952  15.91280     0.051     14191      5707
  15.88868  15.91197     0.051     14180      5709
  15.88784  15.91117     0.051     14196      5722
  15.88700  15.91042     0.051     14191      5725
  15.88616  15.90973     0.051     14199      5730
  15.88532  15.90900     0.051     14200      5736
  15.88448  15.90825     0.051     14199      5740
  15.88364  15.90746     0.051     14212      5745
  15.88280  15.90656     0.051     14209      5749
  15.88196  15.90565     0.051     14219      5753
  15.88112  15.90475     0.051     14216      5756
  15.88028  15.90383     0.051     14221      5757
  15.87944  15.90294     0.051     14226      5760
  15.87860  15.90210     0.051     14220      5762
  15.87776  15.90129     0.051     14237      5767
  15.87692  15.90053     0.051     14227      5765
  15.87608  15.89982     0.051     14241      5770
  15.87524  15.89909     0.051     14241      5770
  15.87440  15.89834     0.051     14245      5772
  15.87356  15.89756     0.051     14253      5774
  15.87272  15.89667     0.051     14254      5774
  15.87188  15.89575     0.051     14265      5778
  15.87104  15.89486     0.051     14254      5776
  15.87020  15.89394     0.051     14267      5781
  15.86936  15.89306     0.051     14269      5783
  15.86852  15.89222     0.051     14269      5782
  15.86768  15.89140     0.051     14271      5785
  15.86684  15.89063     0.051     14272      5782
  15.86600  15.88993     0.051     14280      5787
  15.86516  15.88921     0.051     14275      5785
  15.86432  15.88847     0.051     14281      5792
  15.86348  15.88770     0.051     14285      5792
  15.86264  15.88683     0.051     14290      5792
  15.86180  15.88590     0.051     14290      5794
  15.86096  15.88501     0.051     14290      5794
  15.86012  15.88409     0.051     14302      5800
  15.85928  15.88319     0.051     14298      5800
  15.85844  15.88235     0.051     14311      5806
  15.85760  15.88153     0.051     14306      5807
  15.85676  15.88075     0.051     14309      5809
  15.85592  15.88005     0.051     14313      5814
  15.85508  15.87934     0.051     14318      5811
  15.85424  15.87860     0.051     14323      5818
  15.85340  15.87784     0.051     14317      5814
  15.85256  15.87699     0.051     14330      5821
  15.85172  15.87606     0.051     14331      5820
  15.85088  15.87516     0.051     14331      5825
  15.85004  15.87425     0.051     14337      5831
  15.84920  15.87333     0.051     14334      5829
  15.84836  15.87248     0.051     14348      5839
  15.84752  15.87165     0.051     14338      5836
  15.84668  15.87086     0.051     14351      5840
  15.84584  15.87014     0.051     14354      5844
  15.84500  15.86943     0.051     14353      5845
  15.84416  15.86869     0.051     14358      5850
  15.84332  15.86793     0.051     14362      5849
  15.84248  15.86709     0.051     14369      5852
  15.84164  15.86618     0.051     14365      5850
  15.84080  15.86528     0.051     14377      5854
  15.83996  15.86437     0.051     14370      5853
  15.83912  15.86345     0.051     14374      5852
  15.83828  15.86259     0.051     14379      5854
  15.83744  15.86177     0.051     14380      5847
  15.83660  15.86097     0.051     14390      5851
  15.83576  15.86024     0.051     14381      5845
  15.83492  15.85954     0.051     14394      5846
  15.83408  15.85880     0.051     14394      5843
  15.83324  15.85805     0.051     14389      5833
  15.83240  15.85723     0.051     14400      5836
  15.83156  15.85632     0.051     14395      5824
  15.83072  15.85541     0.051     14408      5826
  15.82988  15.85451     0.051     14405      5818
  15.82904  15.85359     0.051     14415      5816
  15.82820  15.85273     0.051     14417      5811
  15.82736  15.85190     0.051     14415      5805
  15.82652  15.85110     0.051     14426      5801
  15.82568  15.85036     0.051     14414      5792
  15.82484  15.84967     0.051     14434      5791
  15.82400  15.84894     0.051     14425      5781
  15.82316  15.84819     0.051     14441      5781
  15.82232  15.84738     0.051     14437      5778
  15.82148  15.84647     0.051     14445      5766
  15.82064  15.84555     0.051     14446      5767
  15.81980  15.84465     0.051     14444      5756
  15.81896  15.84372     0.051     14458      5758
  15.81812  15.84283     0.051     14447      5747
  15.81728  15.84200     0.051     14458      5748
  15.81644  15.84118     0.051     14459      5743
  15.81560  15.84044     0.051     14459      5736
  15.81476  15.83974     0.051     14468      5740
  15.81392  15.83901     0.051     14467      5734
  15.81308  15.83826     0.051     14479      5735
  15.81224  15.83747     0.051     14471      5728
  15.81140  15.83657     0.051     14479      5729
  15.81056  15.83566     0.051     14481      5729
  15.80972  15.83476     0.051     14481      5727
  15.80888  15.83384     0.051     14490      5731
  15.80804  15.83296     0.051     14484      5728
  15.80720  15.83213     0.051     14496      5731
  15.80636  15.83131     0.051     14501      5730
  15.80552  15.83055     0.051     14500      5734
  15.80468  15.82986     0.051     14502      5733
  15.80384  15.82913     0.051     14507      5736
  15.80300  15.82839     0.051     14514      5742
  15.80216  15.82761     0.051     14504      5740
  15.80132  15.82673     0.051     14516      5749
  15.80048  15.82581     0.051     14512      5750
  15.79964  15.82492     0.051     14520      5754
  15.79880  15.82400     0.051     14520      5758
  15.79796  15.82310     0.051     14520      5762
  15.79712  15.82227     0.051     14530      5771
  15.79628  15.82145     0.051     14524      5775
  15.79544  15.82068     0.051     14538      5785
  15.79460  15.81998     0.051     14530      5786
  15.79376  15.81926     0.051     14541      5798
  15.79292  15.81851     0.051     14541      5804
  15.79208  15.81774     0.051     14542      5812
  15.79124  15.81687     0.051     14551      5825
  15.79040  15.81594     0.051     14548      5830
  15.78956  15.81504     0.051     14557      5847
  15.78872  15.81412     0.051     14550      5851
  15.78788  15.81321     0.051     14565      5867
  15.78704  15.81237     0.051     14564      5874
  15.78620  15.81155     0.051     14565      5884
  15.78536  15.81077     0.051     14569      5896
  15.78452  15.81006     0.051     14567      5902
  15.78368  15.80934     0.051     14577      5919
  15.78284  15.80860     0.051     14576      5930
  15.78200  15.80784     0.051     14579      5944
  15.78116  15.80698     0.051     14587      5960
  15.78032  15.80606     0.051     14590      5970
  15.77948  15.80517     0.051     14596      5984
  15.77864  15.80426     0.051     14590      5993
  15.77780  15.80335     0.051     14608      6015
  15.77696  15.80250     0.051     14602      6023
  15.77612  15.80167     0.051     14605      6036
  15.77528  15.80089     0.051     14608      6053
  15.77444  15.80017     0.051     14610      6068
  15.77360  15.79946     0.051     14622      6082
  15.77276  15.79872     0.051     14619      6087
  15.77192  15.79797     0.051     14627      6109
  15.77108  15.79714     0.051     14622      6115
  15.77024  15.79622     0.051     14636      6135
  15.76940  15.79532     0.051     14634      6145
  15.76856  15.79441     0.051     14629      6150
  15.76772  15.79349     0.051     14635      6169
  15.76688  15.79263     0.051     14631      6172
  15.76604  15.79180     0.051     14643      6187
  15.76520  15.79100     0.051     14635      6197
  15.76436  15.79027     0.051     14647      6208
  15.76352  15.78956     0.051     14646      6216
  15.76268  15.78882     0.051     14645      6226
  15.76184  15.78807     0.051     14652      6238
  15.76100  15.78724     0.051     14657      6238
  15.76016  15.78632     0.051     14665      6255
  15.75932  15.78541     0.051     14654      6255
  15.75848  15.78451     0.051     14662      6263
  15.75764  15.78359     0.051     14669      6269
  15.75680  15.78273     0.051     14670      6273
  15.75596  15.78190     0.051     14672      6284
  15.75512  15.78110     0.051     14670      6283
  15.75428  15.78037     0.051     14684      6295
  15.75344  15.77967     0.051     14675      6290
  15.75260  15.77893     0.051     14687      6300
  15.75176  15.77819     0.051     14687      6303
  15.75092  15.77739     0.051     14680      6299
  15.75008  15.77648     0.051     14696      6307
  15.74924  15.77556     0.051     14685      6306
  15.74840  15.77466     0.051     14699      6310
  15.74756  15.77374     0.051     14697      6310
  15.74672  15.77286     0.051     14704      6314
  15.74588  15.77203     0.051     14704      6313
  15.74504  15.77122     0.051     14702      6308
  15.74420  15.77047     0.051     14712      6315
  15.74336  15.76978     0.051     14711      6312
  15.74252  15.76905     0.051     14723      6317
  15.74168  15.76830     0.051     14719      6313
  15.74084  15.76751     0.051     14724      6315
  15.74000  15.76661     0.051     14731      6318
  15.73916  15.76569     0.051     14727      6314
  15.73832  15.76480     0.051     14739      6320
  15.73748  15.76388     0.051     14732      6311
  15.73664  15.76298     0.051     14743      6322
  15.73580  15.76215     0.051     14733      6316
  15.73496  15.76133     0.051     14742      6320
  15.73412  15.76056     0.051     14747      6317
  15.73328  15.75985     0.051     14743      6317
  15.73244  15.75913     0.051     14752      6323
  15.73160  15.75838     0.051     14747      6317
  15.73076  15.75760     0.051     14762      6327
  15.72992  15.75672     0.051     14752      6325
  15.72908  15.75580     0.051     14762      6327
  15.72824  15.75491     0.051     14764      6332
  15.72740  15.75399     0.051     14763      6331
  15.72656  15.75309     0.051     14770      6339
  15.72572  15.75226     0.051     14767      6335
  15.72488  15.75144     0.051     14779      6343
  15.72404  15.75067     0.051     14774      6345
  15.72320  15.74997     0.051     14787      6349
  15.72236  15.74925     0.051     14787      6357
  15.72152  15.74850     0.051     14786      6356
  15.72068  15.74773     0.051     14799      6363
  15.71984  15.74686     0.051     14791      6360
  15.71900  15.74593     0.051     14804      6372
  15.71816  15.74504     0.051     14798      6372
  15.71732  15.74412     0.051     14800      6375
  15.71648  15.74321     0.051     14801      6384
  15.71564  15.74237     0.051     14802      6382
  15.71480  15.74155     0.051     14808      6389
  15.71396  15.74077     0.051     14804      6386
  15.71312  15.74007     0.051     14819      6396
  15.71228  15.73936     0.051     14816      6393
  15.71144  15.73861     0.051     14822      6399
  15.71060  15.73785     0.051     14829      6403
  15.70976  15.73700     0.051     14825      6404
  15.70892  15.73607     0.051     14832      6408
  15.70808  15.73516     0.051     14827      6405
  15.70724  15.73425     0.051     14841      6415
  15.70640  15.73333     0.051     14838      6410
  15.70556  15.73248     0.051     14841      6415
  15.70472  15.73166     0.051     14846      6418
  15.70388  15.73087     0.051     14837      6416
  15.70304  15.73015     0.051     14855      6422
  15.70220  15.72945     0.051     14847      6419
  15.70136  15.72871     0.051     14858      6422
  15.70052  15.72795     0.051     14858      6421
  15.69968  15.72711     0.051     14861      6418
  15.69884  15.72619     0.051     14861      6423
  15.69800  15.72528     0.051     14861      6423
  15.69716  15.72437     0.051     14869      6420
  15.69632  15.72345     0.051     14870      6422
  15.69548  15.72259     0.051     14876      6425
  15.69464  15.72177     0.051     14873      6424
  15.69380  15.72098     0.051     14879      6422
  15.69296  15.72025     0.051     14880      6424
  15.69212  15.71955     0.051     14881      6418
  15.69128  15.71881     0.051     14896      6423
  15.69044  15.71806     0.051     14891      6419
  15.68960  15.71724     0.051     14896      6423
  15.68876  15.71632     0.051     14895      6420
  15.68792  15.71541     0.051     14900      6421
  15.68708  15.71451     0.051     14900      6418
  15.68624  15.71359     0.051     14899      6415
  15.68540  15.71272     0.051     14911      6422
  15.68456  15.71190     0.051     14901      6415
  15.68372  15.71110     0.051     14910      6422
  15.68288  15.71037     0.051     14910      6415
  15.68204  15.70967     0.051     14917      6416
  15.68120  15.70893     0.051     14916      6416
  15.68036  15.70818     0.051     14915      6416
  15.67952  15.70738     0.051     14929      6417
  15.67868  15.70647     0.051     14918      6411
  15.67784  15.70554     0.051     14932      6414
  15.67700  15.70464     0.051     14929      6414
  15.67616  15.70372     0.051     14926      6415
  15.67532  15.70284     0.051     14936      6419
  15.67448  15.70201     0.051     14932      6411
  15.67364  15.70120     0.051     14945      6418
  15.67280  15.70045     0.051     14941      6413
  15.67196  15.69975     0.051     14949      6418
  15.67112  15.69902     0.051     14947      6416
  15.67028  15.69827     0.051     14949      6415
  15.66944  15.69748     0.051     14956      6421
  15.66860  15.69658     0.051     14956      6415
  15.66776  15.69566     0.051     14964      6418
  15.66692  15.69476     0.051     14954      6412
  15.66608  15.69384     0.051     14961      6418
  15.66524  15.69296     0.051     14963      6415
  15.66440  15.69213     0.051     14966      6413
  15.66356  15.69131     0.051     14967      6419
  15.66272  15.69056     0.051     14967      6413
  15.66188  15.68986     0.051     14980      6420
  15.66104  15.68914     0.051     14971      6414
  15.66020  15.68840     0.051     14985      6421
  15.65936  15.68762     0.051     14974      6419
  15.65852  15.68673     0.051     14978      6422
  15.65768  15.68581     0.051     14987      6426
  15.65684  15.68492     0.051     14981      6421
  15.65600  15.68400     0.051     14993      6428
  15.65516  15.68311     0.051     14988      6428
  15.65432  15.68227     0.051     14998      6434
  15.65348  15.68146     0.051     15004      6436
  15.65264  15.68069     0.051     14999      6436
  15.65180  15.67998     0.051     15013      6440
  15.65096  15.67926     0.051     15001      6442
  15.65012  15.67851     0.051     15008      6449
  15.64928  15.67773     0.051     15003      6450
  15.64844  15.67686     0.051     15019      6458
  15.64760  15.67593     0.051     15011      6463
  15.64676  15.67502     0.051     15015      6466
  15.64592  15.67411     0.051     15024      6474
  15.64508  15.67320     0.051     15019      6477
  15.64424  15.67236     0.051     15029      6486
  15.64340  15.67154     0.051     15021      6488
  15.64256  15.67076     0.051     15033      6498
  15.64172  15.67006     0.051     15040      6511
  15.64088  15.66934     0.051     15038      6511
  15.64004  15.66859     0.051     15046      6525
  15.63920  15.66783     0.051     15039      6528
  15.63836  15.66698     0.051     15055      6544
  15.63752  15.66605     0.051     15042      6548
  15.63668  15.66515     0.051     15053      6559
  15.63584  15.66424     0.051     15060      6567
  15.63500  15.66332     0.051     15053      6578
  15.63416  15.66248     0.051     15068      6591
  15.63332  15.66166     0.051     15062      6598
  15.63248  15.66087     0.051     15064      6611
  15.63164  15.66015     0.051     15069      6620
  15.63080  15.65945     0.051     15071      6636
  15.62996  15.65872     0.051     15076      6643
  15.62912  15.65796     0.051     15067      6654
  15.62828  15.65713     0.051     15082      6670
  15.62744  15.65621     0.051     15069      6675
  15.62660  15.65530     0.051     15092      6692
  15.62576  15.65439     0.051     15086      6700
  15.62492  15.65347     0.051     15087      6715
  15.62408  15.65261     0.051     15093      6728
  15.62324  15.65179     0.051     15091      6740
  15.62240  15.65099     0.051     15103      6750
  15.62156  15.65026     0.051     15097      6757
  15.62072  15.64955     0.051     15108      6773
  15.61988  15.64881     0.051     15097      6781
  15.61904  15.64805     0.051     15111      6796
  15.61820  15.64723     0.051     15108      6809
  15.61736  15.64630     0.051     15110      6814
